100	24133
101	25147
102	25730
103	26566
104	27178
105	28085
106	28305
107	27811
108	30102
109	30442
110	32912
111	35009
112	32220
113	30417
114	30984
115	28622
116	27722
117	28381
118	28705
119	28799
120	31206
121	30367
122	29442
123	29126
124	26446
125	25631
126	26853
127	26460
128	27788
129	30507
130	32453
131	34522
132	38108
133	40052
134	40571
135	41136
136	40868
137	42911
138	47791
139	51531
140	55032
141	55996
142	55723
143	55776
144	58897
145	60517
146	62960
147	65282
148	69358
149	72874
150	79009
151	85261
152	89464
153	94935
154	98097
155	104540
156	112607
157	118656
158	123529
159	127466
160	128564
161	131017
162	131163
163	134587
164	135266
165	137459
166	138542
167	138891
168	139246
169	135572
170	132896
171	130130
172	126824
173	124806
174	124418
175	120635
176	117905
177	114332
178	110372
179	106450
180	103416
181	98599.5
182	93898.5
183	91799
184	87364.5
185	84119.5
186	81756.5
187	79058.5
188	75845.5
189	73446
190	70264.5
191	67589.5
192	65228.5
193	62719
194	59598.5
195	58325
196	55926.5
197	53525.5
198	52174.5
199	50128
200	47761
201	46538.5
202	43881.5
203	42657
204	41887
205	40188.5
206	38260.5
207	37421
208	36003
209	35480.5
210	34181.5
211	32772
212	31738
213	30631
214	29638.5
215	29072.5
216	27410.5
217	26777.5
218	25970
219	25298
220	24103.5
221	23792
222	22422
223	21702.5
224	21702.5
225	20955.5
226	20133.5
227	19524
228	18911.5
229	18324.5
230	17751
231	17493
232	16997.5
233	16580.5
234	16436
235	15953.5
236	15449
237	14924.5
238	14612
239	14072.5
240	14044.5
241	13832.5
242	13571.5
243	13700.5
244	12958
245	12238.5
246	12325.5
247	12233
248	11911.5
249	11654.5
250	11421.5
251	11060
252	11352
253	10764.5
254	10750.5
255	10953
256	10452
257	10625.5
258	10182.5
259	10035
260	9831
261	9589
262	9820
263	9639.5
264	9676
265	9643
266	9348.5
267	9488.5
268	9309.5
269	8984.5
270	9180.5
271	9330.5
272	8999
273	9177.5
274	9247
275	9071.5
276	9036
277	8878.5
278	8937.5
279	9285.5
280	9031.5
281	8972.5
282	8969
283	9253
284	9172.5
285	9448.5
286	9380.5
287	9665
288	9591
289	9414
290	9533
291	9712.5
292	9721
293	9699
294	9955.5
295	9946
296	10157
297	10143
298	10300
299	10432
300	10340.5
301	10543
302	10425
303	10587.5
304	10466.5
305	10587
306	10310
307	10684
308	10523.5
309	10563.5
310	10269
311	10465
312	10551
313	10646.5
314	10698.5
315	10376.5
316	10215.5
317	10326.5
318	10578.5
319	10359.5
320	10262.5
321	10119
322	10154.5
323	10108.5
324	10318.5
325	10068
326	9994.5
327	10080
328	10158
329	9905
330	10234.5
331	9835.5
332	10044.5
333	9915.5
334	9622.5
335	9901.5
336	10050
337	9997
338	9667.5
339	9710
340	9725
341	9465
342	9725.5
343	9557.5
344	9391.5
345	9548
346	9678
347	9507.5
348	9435
349	9690.5
350	9410
351	9425.5
352	9453
353	9306.5
354	9394.5
355	9127.5
356	9217.5
357	9496
358	9368
359	9403.5
360	9131
361	8928
362	9123
363	8981
364	8873.5
365	8663
366	8716
367	8395
368	8502
369	8649.5
370	8606.5
371	8403.5
372	8141
373	8066
374	8062
375	7766
376	7682.5
377	7515
378	7580.5
379	7379.5
380	7365.5
381	7260
382	7200.5
383	6921.5
384	6732
385	6716.5
386	6663
387	6577.5
388	6358.5
389	6467.5
390	6139
391	6079.5
392	6095
393	5739
394	5940.5
395	5499
396	5497
397	5483.5
398	5349
399	4992.5
400	4909
401	5139
402	4760.5
403	4739.5
404	4653
405	4469.5
406	4368.5
407	4397
408	4202
409	4269.5
410	4264
411	4035
412	3947.5
413	3934
414	3903.5
