100	40817
101	36261
102	30782
103	27092
104	23913
105	21070
106	20549
107	22645
108	27949
109	38675
110	53099
111	56811
112	46290
113	32940
114	26043
115	24265
116	23997
117	26519
118	34009
119	46010
120	56422
121	59384
122	53916
123	43361
124	32153
125	25395
126	23601
127	25069
128	29908
129	38343
130	47357
131	51784
132	58188
133	59762
134	51644
135	41509
136	36527
137	41686
138	59221
139	85344
140	104509
141	101198
142	86229
143	74113
144	70579
145	69390
146	66841
147	65262
148	67302
149	73177
150	81969
151	93193
152	101031
153	101292
154	98746
155	101106
156	107632
157	118930
158	134044
159	150606
160	163540
161	169151
162	177462
163	188884
164	198875
165	206756
166	211771
167	217240
168	219250
169	217756
170	214293
171	213126
172	210692
173	210704
174	213282
175	211902
176	211115
177	208336
178	198666
179	190811
180	183984
181	175798
182	169478
183	162456
184	155667
185	150756
186	146024
187	141486
188	136068
189	130957
190	126499
191	121916
192	117332
193	113497
194	107812
195	103950
196	100424
197	97120
198	94463.5
199	90488
200	86491.5
201	82456
202	79253
203	77499
204	73468.5
205	69489
206	67156
207	64690
208	61656
209	59175
210	56736
211	53685.5
212	52000
213	49565.5
214	47263
215	45249
216	43457.5
217	41798
218	39891.5
219	37982
220	36112
221	34632.5
222	32917.5
223	31674.5
224	30219
225	28790
226	27415.5
227	26112.5
228	25336
229	24145
230	22594
231	22212
232	21292.5
233	20278
234	19305.5
235	18592.5
236	17651
237	17063.5
238	16191.5
239	15544
240	14873.5
241	14597
242	13835
243	13585.5
244	13202.5
245	12493
246	12154
247	11806.5
248	11332
249	10924.5
250	10579.5
251	10440
252	10193.5
253	9617.5
254	9378
255	9088
256	9162
257	8818
258	8665
259	8421
260	8121
261	8169
262	8098
263	7843
264	7651
265	7521
266	7291.5
267	7358
268	7312
269	6888.5
270	7132
271	6848
272	6867
273	6831
274	6520
275	6616.5
276	6737.5
277	6606.5
278	6464.5
279	6522
280	6283.5
281	6449
282	6385.5
283	6271
284	6410
285	6413
286	6293
287	6342.5
288	6368.5
289	6365
290	6242
291	6512
292	6565.5
293	6516
294	6443
295	6464
296	6444
297	6669
298	6830.5
299	6647
300	6953
301	6798.5
302	6668.5
303	6972
304	7133.5
305	7122
306	7070
307	6922.5
308	7091
309	7151.5
310	7051
311	7256.5
312	7333.5
313	7268
314	7380
315	7489.5
316	7598
317	7511.5
318	7499.5
319	7475
320	7632.5
321	7623.5
322	7622
323	7494
324	7750
325	7843.5
326	7799
327	7931.5
328	7965.5
329	8017
330	7922.5
331	7966
332	8032.5
333	8087
334	8293
335	8345
336	8604
337	8662.5
338	8987
339	9061.5
340	8908
341	8869.5
342	9044
343	9212.5
344	9409.5
345	9708
346	9853.5
347	10123
348	10312
349	10494.5
350	10600
351	10528.5
352	10821.5
353	10822.5
354	11218
355	11089.5
356	11236.5
357	11251
358	11694.5
359	11708
360	11895
361	11729
362	11823.5
363	11988
364	12026.5
365	11849
366	12112
367	11905
368	11959
369	12358
370	11997.5
371	12237
372	11984.5
373	12054
374	12000
375	11886
376	11745
377	11571.5
378	11654
379	11518
380	11185.5
381	11174
382	11178.5
383	11091.5
384	10872.5
385	10675
386	10427.5
387	10439
388	10034.5
389	10115.5
390	9785
391	9671.5
392	9624.5
393	9242
394	9268.5
395	8847
396	8620
397	8439
398	8194
399	8117.5
400	7707.5
401	7648
402	7322.5
403	7288.5
404	7021.5
405	6924.5
406	6722
407	6394.5
408	6257
409	6065.5
410	5994.5
411	5749.5
412	5621
413	5498.5
414	5289.5
415	5143
416	5059.5
417	4837
418	4672
419	4547.5
420	4375
421	4255
422	4102
423	4005.5
424	3751.5
425	3735
426	3725.5
427	3622
428	3366.5
429	3342
430	3229
431	3083
432	3224.5
433	2935
434	2821
435	2822
436	2721.5
437	2748
438	2472.5
439	2530.5
440	2415.5
441	2339
442	2311
443	2182.5
444	2182.5
445	2108.5
446	2170
447	1932.5
448	2063.5
449	1962.5
450	1856
451	1888
452	1786.5
453	1773.5
454	1712.5
455	1734.5
456	1669
457	1712
458	1590
459	1616
460	1587
461	1592
462	1580
463	1503
464	1484.5
