100	13019
101	13011
102	12811
103	13616
104	13569
105	13619
106	13406
107	13408
108	12996
109	13097
110	12585
111	12507
112	12569
113	12133
114	12073
115	11908
116	11496
117	10790
118	10426
119	10186
120	9951
121	9991
122	9882
123	10569
124	11336
125	12259
126	13488
127	14471
128	14984
129	15753
130	16964
131	18437
132	20300
133	22554
134	24060
135	25866
136	27905
137	30016
138	32132
139	33039
140	34638
141	37741
142	42461
143	52429
144	69944
145	92407
146	118703
147	145412
148	169909
149	190406
150	211792
151	226001
152	234501
153	242674
154	250466
155	256586
156	263542
157	268384
158	271098
159	274917
160	276126
161	277849
162	278532
163	279597
164	282668
165	284959
166	287533
167	291478
168	292431
169	294634
170	289608
171	286855
172	284495
173	279480
174	276045
175	272561
176	268182
177	264633
178	259905
179	254378
180	249958
181	242498
182	234665
183	229713
184	221810
185	216802
186	209635
187	204443
188	198327
189	193162
190	186792
191	179764
192	173255
193	166078
194	159597
195	153215
196	146133
197	140110
198	133538
199	128292
200	123196
201	118058
202	113416
203	107020
204	102448
205	96232
206	90658
207	86887
208	82619.5
209	78110
210	74680.5
211	71027
212	67605.5
213	64238.5
214	60831.5
215	57458.5
216	54056.5
217	50986.5
218	47300
219	44834.5
220	42376.5
221	40043.5
222	38242
223	36514.5
224	34290
225	32770
226	30656
227	28975.5
228	26786.5
229	25499.5
230	23737.5
231	22538
232	21676.5
233	20319
234	19299
235	18094.5
236	17104
237	15909
238	15356.5
239	14391
240	13911
241	12885.5
242	12367
243	11784.5
244	10996
245	10470.5
246	9999
247	9672
248	9143
249	8513
250	8015.5
251	7632
252	7224
253	7087.5
254	6681.5
255	6559
256	6136.5
257	5742.5
258	5655
259	5375
260	5146
261	4912.5
262	4696
263	4535.5
264	4365.5
265	4157.5
266	4083
267	3850.5
268	3821
269	3753
270	3540.5
271	3357
272	3388
273	3368
274	3181
275	3122
276	3016.5
277	2999
278	2961.5
279	3007
280	2897
281	2860.5
282	2857
283	2792
284	2930.5
285	2971
286	2865
287	2827
288	2892.5
289	2984.5
290	2944.5
291	3037
292	3144.5
293	3209
294	3238
295	3240.5
296	3331.5
297	3552.5
298	3546.5
299	3720.5
300	3684.5
301	3726
302	4038
303	4020
304	4090
305	4150
306	4351
307	4323
308	4469.5
309	4460
310	4822
311	4813.5
312	4857.5
313	5040
314	5026
315	5107.5
316	5264
317	5531
318	5507
319	5598.5
320	5822.5
321	5715
322	5993
323	6137
324	6027.5
325	6256.5
326	6470
327	6778
328	6701.5
329	6893.5
330	7024.5
331	7180.5
332	7518
333	7378
334	7774.5
335	7902.5
336	8139
337	8319.5
338	8627.5
339	8761
340	8940
341	9108.5
342	9501.5
343	9496.5
344	9821
345	9689.5
346	10212.5
347	10287
348	10635.5
349	10914.5
350	10835.5
351	11047
352	11296
353	11353.5
354	11570.5
355	11803
356	11796
357	12264
358	12217
359	12290.5
360	12409
361	12541.5
362	12740.5
363	12637
364	12762
365	12624
366	12633
367	13008
368	12745
369	13132
370	12741
