p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
9.20847629601626E-31;0.346892811057655;0.126;0.055;2.97295657216885E-26;TexProg;Itm2a
2.98299513313948E-30;0.268175749170466;0.112;0.046;9.63059978734082E-26;TexProg;Kbtbd11
6.24586231649151E-30;0.392868743285511;0.425;0.29;2.01647664887928E-25;TexProg;Celf2
8.37584112288526E-30;0.356097621571067;0.244;0.138;2.70414030652351E-25;TexProg;Serp1
1.08553195094952E-29;0.32235087798865;0.151;0.072;3.50463990364054E-25;TexProg;Ctsz
1.13818744340111E-29;0.293751010519614;0.107;0.044;3.67463816102049E-25;TexProg;Camk2d
1.27899340422262E-28;0.318781228297423;0.598;0.437;4.12923020553273E-24;TexProg;Gm10076
2.63161108167597E-28;0.274773791883524;0.115;0.049;8.49615637719088E-24;TexProg;Arid5a
3.36046053928546E-28;0.292135288273491;0.1;0.04;1.08492468510831E-23;TexProg;Socs1
5.22515483817694E-28;0.466199002828847;0.223;0.126;1.68694123950542E-23;TexProg;Isg15
7.80165578589535E-28;0.303705449205922;0.258;0.149;2.51876457047631E-23;TexProg;Cxcr3
1.12029540107817E-27;0.339231330215471;0.479;0.334;3.61687370238086E-23;TexProg;Cd27
3.18867653084098E-27;0.317983928700035;0.396;0.262;1.02946421798201E-22;TexProg;Anp32a
6.89905591632406E-26;0.291163693896629;0.102;0.043;2.22736020258522E-21;TexProg;Siah2
2.02905685419038E-25;0.252924471298479;0.136;0.065;6.55081005375364E-21;TexProg;Actn1
2.29568031288775E-25;0.337336819887183;0.443;0.31;7.41160389015809E-21;TexProg;Ppp1r14b
3.23653505084454E-25;0.250495152918128;0.169;0.088;1.04491534116516E-20;TexProg;Il16
3.50362709211997E-25;0.320797681105679;0.221;0.129;1.13114600669093E-20;TexProg;Bri3bp
5.06705761916174E-24;0.320613144843975;0.267;0.166;1.63589955234637E-19;TexProg;Cnot6l
6.54629905118442E-24;0.262543389701007;0.106;0.048;2.11347264867489E-19;TexProg;Arl14ep
1.30381375886268E-23;0.272317320417879;0.112;0.052;4.20936272048816E-19;TexProg;Wdr12
1.73093333003055E-23;0.258268724675733;0.218;0.126;5.58831825600362E-19;TexProg;Irf7
5.71273633303524E-23;0.479528455166294;0.368;0.265;1.84435692512043E-18;TexProg;Xist
7.77292999524679E-23;0.266075499021702;0.225;0.133;2.50949044896543E-18;TexProg;Mgst2
1.58920860263739E-22;0.291768783238124;0.314;0.206;5.13075997361483E-18;TexProg;Pgam1
3.82316391474731E-22;0.275713347879577;0.271;0.17;1.23430846987617E-17;TexProg;Ankrd12
3.98656618943406E-22;0.285150426377618;0.128;0.064;1.28706289425879E-17;TexProg;AC149090.1
7.5871795194876E-22;0.277836998954454;0.452;0.327;2.44952090786657E-17;TexProg;Sh2d1a
9.20062408969702E-22;0.282484460406865;0.322;0.213;2.97042148735868E-17;TexProg;Cblb
2.07216295053928E-21;0.267031644847299;0.416;0.293;6.68997808581608E-17;TexProg;Prrc2c
3.85663047370305E-21;0.258340382290895;0.506;0.367;1.24511314843503E-16;TexProg;Jak1
6.47667248936609E-21;0.280114578981027;0.442;0.318;2.09099371319184E-16;TexProg;Ptp4a2
8.92939379794187E-21;0.250827873852843;0.199;0.117;2.88285478766553E-16;TexProg;Abhd8
1.0224070528542E-20;0.274397466562165;0.128;0.066;3.30084117013979E-16;TexProg;Eml4
1.11513562404055E-20;0.290919267444973;0.277;0.181;3.60021536221492E-16;TexProg;Hmgn1
1.89983210476502E-20;0.328970931198517;0.477;0.353;6.13360795023386E-16;TexProg;Zfp36l2
5.53210318595383E-20;0.291529767267423;0.153;0.085;1.78603951358519E-15;TexProg;Zfpm1
5.61563665826398E-20;0.298056198598542;0.171;0.098;1.81300829512052E-15;TexProg;H2-Q4
2.04871073604564E-19;0.265956631704884;0.397;0.284;6.61426261132333E-15;TexProg;Gdi2
3.00559730310633E-19;0.341846558937905;0.103;0.051;9.70357089307878E-15;TexProg;Isg20
5.19499575703849E-19;0.25273638106732;0.16;0.091;1.67720438015988E-14;TexProg;Ptpn11
1.53375574998991E-18;0.312392602673139;0.371;0.264;4.95173043884243E-14;TexProg;Bst2
2.4129797470161E-18;0.255964072163229;0.454;0.335;7.79030511324149E-14;TexProg;Ddx24
3.53964564955496E-18;0.257632928030936;0.14;0.078;1.14277459795882E-13;TexProg;Eomes
7.87997991278892E-18;0.278883617804349;0.243;0.159;2.5440515148439E-13;TexProg;Pdcd1
8.15216751633601E-17;0.300731236814095;0.144;0.084;2.63192728264908E-12;TexProg;Nr4a2
8.19158681179312E-17;0.293083140227356;0.102;0.052;2.64465380218741E-12;TexProg;Dusp1
4.60927901783865E-16;0.420580020995207;0.223;0.15;1.48810573090921E-11;TexProg;Nrgn
4.26972345266845E-13;0.257622228918144;0.185;0.123;1.37848021669401E-08;TexProg;Icos
2.20720390765203E-11;0.319420434547393;0.214;0.15;7.12595781585458E-07;TexProg;Igkc
1.72851752750991E-288;0.672066773102098;0.958;0.833;5.58051883756575E-284;TexEarly;Hsp90ab1
1.71624048827119E-267;0.703850121776576;0.958;0.836;5.54088241638353E-263;TexEarly;Ptma
1.95529258166078E-221;0.897170570865891;0.626;0.324;6.31266209989184E-217;TexEarly;Mt1
7.02705315333319E-181;0.711374329902449;0.794;0.549;2.26868411055362E-176;TexEarly;Eif5a
8.15624817544424E-165;0.623336877972893;0.83;0.615;2.63324472344217E-160;TexEarly;Mif
8.77300023170933E-164;0.751115440714013;0.337;0.132;2.83236312480736E-159;TexEarly;Mt2
2.42582150846611E-158;0.74030690787665;0.325;0.126;7.83176474008285E-154;TexEarly;Chchd10
8.69974514539212E-151;0.685925337460576;0.527;0.277;2.80871272018985E-146;TexEarly;Ppp1r14b
8.58181042182433E-133;0.657808208430974;0.422;0.209;2.77063749468599E-128;TexEarly;Tpi1
3.11401555458679E-125;0.414554660176959;0.953;0.827;1.00535992179835E-120;TexEarly;Gapdh
9.20412988181049E-125;0.380925201189838;0.975;0.863;2.97155333234252E-120;TexEarly;Rbm3
1.04286022327147E-118;0.565487164251169;0.741;0.525;3.36687423083195E-114;TexEarly;Ldha
7.21064937457214E-108;0.496798932873599;0.769;0.534;2.32795815058061E-103;TexEarly;Anxa2
9.2281906757239E-108;0.663588418836195;0.289;0.128;2.97932135965746E-103;TexEarly;Nrgn
8.67425588999436E-107;0.540807549778854;0.674;0.437;2.80048351408468E-102;TexEarly;Serpinb6b
1.69942240602484E-106;0.570708909156753;0.263;0.111;5.4865852378512E-102;TexEarly;Gm45716
9.65504695064727E-106;0.595254159283106;0.504;0.294;3.11713190801647E-101;TexEarly;Dut
1.25320410513139E-102;0.368463755716358;0.953;0.839;4.04596945341669E-98;TexEarly;mt-Nd1
8.28243101156329E-100;0.563764794900089;0.386;0.202;2.67398285208321E-95;TexEarly;Casp3
2.93176394110909E-93;0.531971722270402;0.213;0.085;9.46519988387068E-89;TexEarly;Tnfrsf9
1.6275130364533E-92;0.509761928015801;0.65;0.443;5.25442583818947E-88;TexEarly;Nme1
3.81745268369707E-91;0.486983691341539;0.711;0.502;1.2324645989316E-86;TexEarly;Pkm
4.51098339037311E-89;0.48907052547031;0.661;0.462;1.45637098758196E-84;TexEarly;Rps27l
5.65053110492246E-88;0.472192487438982;0.712;0.509;1.82427396722422E-83;TexEarly;Atp5g3
3.79855492698544E-87;0.537584221800338;0.405;0.226;1.22636345817725E-82;TexEarly;Hmgn2
1.43320505240854E-85;0.520214370087244;0.478;0.287;4.62710251170097E-81;TexEarly;Cmtm7
3.1790258873209E-85;0.499775972553132;0.553;0.356;1.02634850772155E-80;TexEarly;Etfb
9.41227749767505E-85;0.434247637977644;0.752;0.571;3.03875379012439E-80;TexEarly;Atp5b
1.1083429338828E-84;0.503073149269011;0.483;0.295;3.57828516204062E-80;TexEarly;Ndufa12
1.28680507651421E-84;0.463545090774414;0.321;0.161;4.15445018952612E-80;TexEarly;Hmgn1
2.21075829272629E-84;0.314410642534977;0.959;0.876;7.13743314806682E-80;TexEarly;Rps17
2.90917710738219E-84;0.482443034389752;0.227;0.098;9.39227829118339E-80;TexEarly;Galk1
1.58167393476928E-83;0.520547330268766;0.492;0.297;5.10643429840262E-79;TexEarly;Prf1
3.33599738272882E-83;0.475486767883095;0.234;0.104;1.077026755014E-78;TexEarly;Fabp5
3.43084523033871E-83;0.523121596990186;0.415;0.239;1.10764838261485E-78;TexEarly;D16Ertd472e
1.73458641993359E-82;0.495247671376378;0.672;0.486;5.60011225675558E-78;TexEarly;Ran
7.84468619281685E-82;0.426121946482855;0.758;0.58;2.53265693735092E-77;TexEarly;Ybx1
6.12234877639374E-81;0.411474634360181;0.811;0.632;1.97660030245872E-76;TexEarly;Ndufa4
2.17126916185249E-80;0.4662160230871;0.627;0.429;7.00994248904076E-76;TexEarly;Hnrnpa1
2.84172546462691E-80;0.458700500309633;0.506;0.314;9.17451066254797E-76;TexEarly;Snrpd1
3.2557059312169E-80;0.486728441825618;0.502;0.312;1.05110465989337E-75;TexEarly;Ifi27
3.96573141394728E-80;0.359955050989492;0.879;0.715;1.28033638699288E-75;TexEarly;Cox5b
8.66610038471671E-77;0.480836173073215;0.486;0.302;2.79785050920579E-72;TexEarly;Ranbp1
4.01407963551049E-76;0.48587677515669;0.509;0.326;1.29594561032456E-71;TexEarly;Hsp90aa1
7.16393549618294E-76;0.548050466809828;0.348;0.191;2.31287657494266E-71;TexEarly;Cenpa
7.90605513667119E-76;0.442854018926425;0.49;0.302;2.55246990087429E-71;TexEarly;Ndufb5
2.54219921203085E-75;0.440343219006305;0.676;0.486;8.20749015604159E-71;TexEarly;Ndufa11
7.83516813724822E-75;0.451217649912414;0.189;0.079;2.52958403311059E-70;TexEarly;Gsto1
9.33994820782158E-75;0.418450635932908;0.588;0.387;3.0154022788952E-70;TexEarly;Sin3b
2.17382402349519E-74;0.492857578976583;0.352;0.196;7.01819085985424E-70;TexEarly;Cblb
1.25016998984386E-73;0.462240410786211;0.431;0.262;4.0361738122109E-69;TexEarly;Nhp2
4.33842738705922E-73;0.46520703440247;0.423;0.252;1.40066128191207E-68;TexEarly;Ctsb
2.25297039563871E-72;0.463270381926405;0.343;0.19;7.27371492231959E-68;TexEarly;C1qbp
6.78984544385782E-72;0.326222039085942;0.921;0.813;2.1921016015495E-67;TexEarly;Nme2
1.32918451967663E-70;0.44405117786729;0.568;0.385;4.29127222177598E-66;TexEarly;Atpif1
1.42610308452626E-70;0.429889395934072;0.465;0.288;4.60417380839304E-66;TexEarly;Hnrnpab
4.77735598938702E-70;0.441145489002604;0.573;0.387;1.5423693811736E-65;TexEarly;Nap1l1
8.63020236010298E-70;0.435306089919114;0.255;0.127;2.78626083195925E-65;TexEarly;Dynll2
1.68591573698401E-69;0.421407206077886;0.441;0.268;5.44297895685289E-65;TexEarly;Ssr2
1.80451705248166E-69;0.447183621442115;0.436;0.265;5.82588330393703E-65;TexEarly;Tmem256
2.57049635858968E-69;0.418006671950016;0.705;0.52;8.29884749370678E-65;TexEarly;Uqcr10
4.10086544372154E-69;0.371111067523147;0.832;0.689;1.3239644085055E-64;TexEarly;Hint1
3.11560335978801E-68;0.414702199452865;0.315;0.17;1.00587254470756E-63;TexEarly;Ebna1bp2
1.54028228148322E-67;0.430172896894829;0.26;0.132;4.97280134576857E-63;TexEarly;Siva1
1.93855422746112E-67;0.425890208196365;0.541;0.36;6.25862232335824E-63;TexEarly;Timm13
9.92291179405966E-67;0.395847585586532;0.739;0.571;3.20361207271216E-62;TexEarly;Slc25a5
1.17409590032478E-65;0.408641445828947;0.742;0.574;3.79056861419855E-61;TexEarly;Hmgb1
2.89692604230051E-65;0.425184860975009;0.123;0.043;9.35272572756719E-61;TexEarly;Rgs16
4.97554795210884E-65;0.400996335304338;0.674;0.491;1.60635565633834E-60;TexEarly;Snrpf
8.45525408751254E-65;0.414380386787139;0.579;0.392;2.72977878215342E-60;TexEarly;Sh2d2a
5.54692484745173E-64;0.397736815430776;0.61;0.426;1.79082468699979E-59;TexEarly;Dbi
6.84583233075355E-64;0.328519370911276;0.872;0.723;2.21017696798378E-59;TexEarly;Elob
1.3675775109449E-63;0.398033578436747;0.306;0.167;4.4152239940856E-59;TexEarly;Cisd1
2.94736805200172E-63;0.404338860763004;0.579;0.398;9.51557775588756E-59;TexEarly;Set
4.4554610403884E-63;0.396350881777616;0.297;0.161;1.4384455968894E-58;TexEarly;Bcl7c
6.33984891765567E-63;0.396367650488618;0.5;0.323;2.04682022306513E-58;TexEarly;Swi5
7.11811687895646E-63;0.394846912358087;0.181;0.08;2.29808403437109E-58;TexEarly;Gldc
7.55558505466313E-63;0.378552414232236;0.615;0.43;2.43932063489799E-58;TexEarly;Atp5k
3.7599585576283E-62;0.431834818413176;0.33;0.188;1.2139026203303E-57;TexEarly;Hspd1
3.90548044346554E-62;0.404114393828437;0.292;0.159;1.26088436117285E-57;TexEarly;Nasp
4.17114008985774E-62;0.346406570338873;0.288;0.154;1.34665257801057E-57;TexEarly;Pa2g4
8.09626511946959E-62;0.429376838463946;0.612;0.444;2.61387919382076E-57;TexEarly;Eif4a1
9.20587277282321E-62;0.484029521368819;0.273;0.147;2.97211602470597E-57;TexEarly;Cks1b
5.18664877472976E-61;0.289585876158614;0.124;0.044;1.6745095569215E-56;TexEarly;Mt3
1.50431464624346E-60;0.380715109260263;0.525;0.35;4.85667983539702E-56;TexEarly;Cct2
2.92773591086035E-60;0.409740568657639;0.344;0.201;9.45219538821264E-56;TexEarly;1500011B03Rik
2.96197507334116E-60;0.395080140079535;0.395;0.242;9.56273652428192E-56;TexEarly;Ndufab1
8.40549289997929E-60;0.455744560455844;0.646;0.482;2.71371338275831E-55;TexEarly;Ncl
1.15965207259988E-59;0.405707361889379;0.338;0.197;3.74393671638871E-55;TexEarly;Ddx39
1.26875649755687E-59;0.372080238411051;0.346;0.201;4.09618035236235E-55;TexEarly;Eif1ax
2.45475828490575E-59;0.363017990738757;0.261;0.137;7.9251871228182E-55;TexEarly;Dctpp1
7.96023181397611E-59;0.356448297088165;0.311;0.174;2.56996084114219E-54;TexEarly;Lsm7
1.02142429102151E-58;0.385555372373241;0.416;0.258;3.29766832356295E-54;TexEarly;Rbis
1.85339353745176E-58;0.365708816096419;0.704;0.528;5.983681035663E-54;TexEarly;Atp5g1
6.45639004996028E-58;0.394627679518332;0.34;0.201;2.08444552762968E-53;TexEarly;Cct3
1.45006939330215E-57;0.408250740615663;0.158;0.068;4.681549036276E-53;TexEarly;Eomes
1.57396322174138E-57;0.370935477308258;0.7;0.519;5.08154026139203E-53;TexEarly;Uqcrq
2.67328703575638E-57;0.36005307855968;0.726;0.56;8.63070719493948E-53;TexEarly;Snrpd2
4.87235293532305E-57;0.358558166855923;0.523;0.352;1.57303914516905E-52;TexEarly;Mdh2
1.84407986732958E-56;0.388117716695252;0.345;0.205;5.95361185167355E-52;TexEarly;Fbl
7.17579263337734E-56;0.323235582545967;0.782;0.619;2.31670465168587E-51;TexEarly;Psmb3
1.29483622127959E-55;0.333540953092458;0.793;0.611;4.18037874040117E-51;TexEarly;Ubl5
3.19087744594193E-55;0.344778840961587;0.232;0.12;1.03017478342235E-50;TexEarly;Tomm40
5.4985001644009E-55;0.372491049018581;0.554;0.389;1.77519077807683E-50;TexEarly;Psmb6
6.88129921554659E-55;0.373526815014036;0.5;0.335;2.22162745173922E-50;TexEarly;Pdcd5
1.64522822647042E-54;0.384409444951595;0.293;0.165;5.31161932915975E-50;TexEarly;Unc119
3.25192089710424E-54;0.332515339131976;0.695;0.512;1.0498826616301E-49;TexEarly;Atox1
5.44628415605846E-54;0.353352106161054;0.59;0.416;1.75833283978347E-49;TexEarly;Sec11c
5.81470818182642E-54;0.333213710231609;0.786;0.621;1.87727853650266E-49;TexEarly;Gnas
6.23633260979382E-54;0.282255949497581;0.921;0.819;2.01339998307193E-49;TexEarly;Atp5e
6.82511023851186E-54;0.347124147575406;0.688;0.514;2.20348684050356E-49;TexEarly;Tmem160
8.43376651144854E-54;0.350479394941107;0.408;0.256;2.72284151822116E-49;TexEarly;Esd
9.61450490563935E-54;0.36038123205423;0.482;0.321;3.10404290878567E-49;TexEarly;Llph
1.43800210697413E-53;0.360829091265884;0.209;0.104;4.64258980236596E-49;TexEarly;Samsn1
2.96526307338697E-53;0.379241997396285;0.192;0.094;9.57335183242982E-49;TexEarly;Hist1h4i
3.41149148453291E-53;0.329775665565003;0.734;0.562;1.10140002578145E-48;TexEarly;Slc25a3
4.08985766017564E-53;0.35539360453586;0.59;0.42;1.32041054558771E-48;TexEarly;Ndufb8
6.43568176914545E-53;0.349030796825882;0.332;0.197;2.07775985916861E-48;TexEarly;Dpy30
6.55895006764615E-53;0.359283860419067;0.419;0.268;2.11755702933956E-48;TexEarly;Polr2f
1.2416550348547E-52;0.369383546842398;0.217;0.112;4.0086832800284E-48;TexEarly;Mrps28
1.43219248959958E-52;0.367187916464772;0.522;0.362;4.62383345267225E-48;TexEarly;Psmb2
2.63055475750727E-52;0.352854385710482;0.479;0.318;8.4927460346122E-48;TexEarly;Bzw1
5.44693923834273E-52;0.320436290066539;0.248;0.133;1.75854433309895E-47;TexEarly;Uchl3
1.49013495732243E-51;0.4766549850643;0.128;0.053;4.81090070971548E-47;TexEarly;Serpinb9b
1.5181921777604E-51;0.364015290137973;0.448;0.296;4.90148344589947E-47;TexEarly;Romo1
4.19306152750977E-51;0.36116278426538;0.365;0.227;1.35372991415653E-46;TexEarly;Tcp1
4.35764921249282E-51;0.33453712771717;0.374;0.231;1.40686704825331E-46;TexEarly;Polr2k
8.45177702751581E-51;0.345132948357539;0.329;0.196;2.72865621333348E-46;TexEarly;Prmt1
1.81964494014232E-50;0.348741139401816;0.335;0.202;5.87472368924948E-46;TexEarly;Hdgf
2.29569069063139E-50;0.336830609825286;0.555;0.389;7.41163739470346E-46;TexEarly;Psmb5
3.26675061996703E-50;0.345519909303532;0.375;0.234;1.05467043765636E-45;TexEarly;Mtch1
4.05814812339189E-50;0.339579166709628;0.332;0.201;1.31017312163707E-45;TexEarly;Mrpl12
5.90279864296064E-50;0.340376404501379;0.322;0.191;1.90571854187984E-45;TexEarly;Fkbp2
1.20945883104259E-49;0.349496471041581;0.26;0.146;3.904737836021E-45;TexEarly;Impdh2
4.54782578090764E-49;0.329097995246551;0.423;0.273;1.46826555336603E-44;TexEarly;Pebp1
6.56494800847513E-49;0.333823662094155;0.314;0.187;2.1194934645362E-44;TexEarly;Glrx5
7.71206805554071E-49;0.343697268995972;0.58;0.418;2.48984117173132E-44;TexEarly;Snrpb
9.39942747649123E-49;0.319205993800474;0.609;0.438;3.0346051607852E-44;TexEarly;Eif3i
1.1075823718985E-48;0.362856456830088;0.341;0.211;3.57582968767429E-44;TexEarly;Phgdh
1.37854898716444E-48;0.330427102151894;0.166;0.078;4.45064540506038E-44;TexEarly;Prpf19
1.84428724616037E-48;0.318949788876637;0.496;0.338;5.95428137422876E-44;TexEarly;Cct5
2.69124922831294E-48;0.305987829919911;0.311;0.184;8.68869813360833E-44;TexEarly;Cacybp
2.76258257315757E-48;0.344741597111789;0.203;0.104;8.91899783743922E-44;TexEarly;Havcr2
3.66522762335859E-48;0.319662093431735;0.224;0.12;1.18331873820132E-43;TexEarly;Bri3bp
4.14962978849043E-48;0.341878860950626;0.635;0.47;1.33970797721414E-43;TexEarly;Srp9
6.13939110167113E-48;0.329750878734496;0.398;0.254;1.98210241717453E-43;TexEarly;Pdcd6
6.3987549564356E-48;0.321076720842138;0.439;0.288;2.06583803768523E-43;TexEarly;Tkt
1.39214852207163E-47;0.30060613663391;0.797;0.653;4.49455150350826E-43;TexEarly;Ftl1
1.61642821014242E-47;0.343637465269897;0.275;0.159;5.21863847644481E-43;TexEarly;Snrpa1
1.76090607693851E-47;0.332230481936002;0.418;0.274;5.68508526939597E-43;TexEarly;Uqcc2
1.91982162369071E-47;0.322028626996637;0.74;0.58;6.19814411208544E-43;TexEarly;H2afj
2.43154961180304E-47;0.319538715959301;0.632;0.464;7.8502579217061E-43;TexEarly;Psmb4
3.27081390924882E-47;0.315615150271848;0.754;0.6;1.05598227060098E-42;TexEarly;Serbp1
5.94175446068022E-47;0.310456364214723;0.516;0.357;1.91829542763061E-42;TexEarly;Eif3c
6.29568543223727E-47;0.32381406646552;0.43;0.283;2.0325620417978E-42;TexEarly;Dazap2
7.65937809780077E-47;0.352527688293007;0.385;0.246;2.47283021887498E-42;TexEarly;Acadl
8.0528734912128E-47;0.367075237078973;0.411;0.271;2.59987020663805E-42;TexEarly;Selenoh
1.13376963850903E-46;0.284581912131013;0.199;0.102;3.66037527792641E-42;TexEarly;Eif3j1
1.4747019348586E-46;0.306466404206578;0.212;0.113;4.76107519669098E-42;TexEarly;Fkbp4
5.45903725819697E-46;0.335898820370131;0.356;0.224;1.76245017880889E-41;TexEarly;Metap2
2.27251506468773E-45;0.328889304843598;0.624;0.459;7.33681488634434E-41;TexEarly;Lsm4
2.5048322529155E-45;0.309805933081677;0.379;0.243;8.08685092853769E-41;TexEarly;Akr1b3
3.74958914367221E-45;0.340762734848647;0.395;0.258;1.21055485503457E-40;TexEarly;Nucks1
3.86929823307895E-45;0.343337143696211;0.126;0.055;1.24920293454954E-40;TexEarly;Itih5
4.53091149080767E-45;0.332449662190071;0.276;0.163;1.46280477480726E-40;TexEarly;Sod1
5.70485583723254E-45;0.338055101652901;0.195;0.103;1.84181270705053E-40;TexEarly;Mcm3
7.43192621656471E-45;0.342303672604847;0.253;0.146;2.39939737901792E-40;TexEarly;Lmnb1
8.54867620833727E-45;0.337116826460494;0.454;0.309;2.75994011386169E-40;TexEarly;Bax
1.18025718843064E-44;0.31092084887443;0.665;0.501;3.81046033284831E-40;TexEarly;Atp5o
1.32098977429151E-44;0.330149952482402;0.399;0.265;4.26481548630014E-40;TexEarly;Ndufb6
1.58286831650151E-44;0.298913465748992;0.228;0.125;5.11029035982513E-40;TexEarly;M6pr
1.68882062142565E-44;0.307587228369369;0.296;0.177;5.4523573762727E-40;TexEarly;Dnajc2
5.74287389173589E-44;0.316419238116455;0.483;0.33;1.85408683594693E-39;TexEarly;Mdh1
7.50682958356623E-44;0.315507052063576;0.519;0.367;2.42357993105436E-39;TexEarly;Calm3
1.60325266949369E-43;0.302126958192286;0.62;0.462;5.17610124346039E-39;TexEarly;Aldoa
1.68314010706849E-43;0.313834687149122;0.518;0.363;5.43401783567062E-39;TexEarly;Ndufs6
1.71490783769619E-43;0.302380843899857;0.186;0.097;5.53657995400216E-39;TexEarly;Pbdc1
1.92347258076732E-43;0.319899133441262;0.423;0.283;6.2099312270073E-39;TexEarly;Magoh
2.21632471719485E-43;0.316590143581925;0.467;0.319;7.15540434946358E-39;TexEarly;Lsm5
2.82416687717892E-43;0.312545577084311;0.492;0.342;9.11782276297214E-39;TexEarly;Pgk1
3.16207707060251E-43;0.296859153482159;0.362;0.23;1.02087658224402E-38;TexEarly;Mrps36
5.05486932846824E-43;0.293085573073529;0.208;0.112;1.63196456269597E-38;TexEarly;Gmnn
6.03787722935267E-43;0.303539091336179;0.279;0.166;1.94932866349651E-38;TexEarly;Rbbp7
7.27160316310323E-43;0.28355348298131;0.203;0.109;2.34763708120788E-38;TexEarly;Gar1
8.55073881659066E-43;0.310676575471374;0.388;0.253;2.7606060269363E-38;TexEarly;Sfr1
1.15606004873996E-42;0.291445908111486;0.395;0.258;3.73233986735697E-38;TexEarly;Ndufa5
1.26482157737379E-42;0.288507897034344;0.22;0.121;4.08347646255128E-38;TexEarly;Zfp593
1.42867256732147E-42;0.314465518427327;0.28;0.169;4.61246938359736E-38;TexEarly;Dtymk
1.4667295963808E-42;0.30477691156948;0.334;0.21;4.7353365019154E-38;TexEarly;Ube2n
1.53314628123876E-42;0.290193988225643;0.588;0.43;4.94976276897934E-38;TexEarly;Psma3
3.00818806191702E-42;0.337618972665554;0.67;0.508;9.7119351578991E-38;TexEarly;Tagln2
3.08632098281137E-42;0.259255656013575;0.234;0.131;9.96418729300652E-38;TexEarly;St13
3.22122706832626E-42;0.291601586730499;0.42;0.282;1.03997315900913E-37;TexEarly;Psma6
4.05898876056857E-42;0.258337000757844;0.83;0.679;1.31044452134956E-37;TexEarly;Sec61b
4.21692867621562E-42;0.268939035168028;0.167;0.084;1.36143542311621E-37;TexEarly;Timm8a1
6.18763850225376E-42;0.291201478327235;0.302;0.183;1.99767909045263E-37;TexEarly;Stmn1
7.97824052247865E-42;0.277637701523528;0.479;0.328;2.57577495268223E-37;TexEarly;Pdia3
8.83671528546087E-42;0.336572763338596;0.423;0.284;2.85293352991104E-37;TexEarly;Gzmk
9.45573442185085E-42;0.326699074160476;0.272;0.162;3.05278385809455E-37;TexEarly;Mcm6
1.30969824691144E-41;0.276464187795466;0.439;0.293;4.22836079015359E-37;TexEarly;Sf3b5
1.93641271271102E-41;0.307081682298049;0.212;0.117;6.25170844298754E-37;TexEarly;Acads
2.04607207245326E-41;0.312057013077594;0.436;0.296;6.60574368591534E-37;TexEarly;Tomm5
2.78511854793041E-41;0.288146312427853;0.222;0.124;8.99175523199333E-37;TexEarly;Snhg4
3.57156524718677E-41;0.295785508178369;0.536;0.383;1.15307984005425E-36;TexEarly;Uqcr11
5.30994249629138E-41;0.264344295356555;0.192;0.102;1.71431493492767E-36;TexEarly;Vars
5.65671142217737E-41;0.292910485781983;0.398;0.262;1.82626928264997E-36;TexEarly;Psmd13
6.77580286648204E-41;0.361292553829668;0.129;0.059;2.18756795544373E-36;TexEarly;Cdc20
6.80010510357129E-41;0.316867996667102;0.227;0.129;2.19541393268799E-36;TexEarly;Foxn3
9.15688204067895E-41;0.319214419628466;0.467;0.323;2.9562993668332E-36;TexEarly;Prdx5
1.00013754898847E-40;0.303255134827692;0.268;0.161;3.22894407690926E-36;TexEarly;Nudc
1.17681749510477E-40;0.304965518508232;0.479;0.332;3.79935528294574E-36;TexEarly;Bag1
1.57753640929092E-40;0.273122055377797;0.446;0.302;5.09307629739573E-36;TexEarly;Ywhaq
1.80938613874577E-40;0.295961597281676;0.364;0.236;5.84160314894071E-36;TexEarly;Uqcrc1
2.11502205671034E-40;0.291861991046761;0.336;0.214;6.82834871008932E-36;TexEarly;Pfdn6
2.45003384850636E-40;0.271321425653472;0.382;0.249;7.90993427990277E-36;TexEarly;Pdap1
2.64917223089409E-40;0.280020122420158;0.165;0.084;8.55285254744158E-36;TexEarly;Lactb
2.81136141488798E-40;0.282674596260174;0.232;0.132;9.07648032796585E-36;TexEarly;Ppa1
3.99112793572265E-40;0.277039291878214;0.245;0.143;1.28853565404806E-35;TexEarly;Pin1
4.10544594140718E-40;0.304120590796947;0.24;0.139;1.32544322218331E-35;TexEarly;Mlf2
6.05724433826264E-40;0.311021168372281;0.41;0.278;1.95558133460809E-35;TexEarly;Phb2
1.00304490872453E-39;0.27065722785746;0.173;0.09;3.23833048781715E-35;TexEarly;Odc1
1.07981841480394E-39;0.271778383588105;0.178;0.093;3.48619375219451E-35;TexEarly;Hspa9
1.16801517789188E-39;0.287565228718222;0.371;0.243;3.77093700182394E-35;TexEarly;Ybx3
1.6380121751964E-39;0.264869226939322;0.131;0.061;5.28832230762156E-35;TexEarly;Aimp2
2.46020597212477E-39;0.26970435383725;0.779;0.633;7.94277498100481E-35;TexEarly;Snrpe
2.79023892499466E-39;0.302985482966817;0.43;0.295;9.00828636934526E-35;TexEarly;Srsf7
3.17376550041027E-39;0.270680118623531;0.381;0.25;1.02465019180746E-34;TexEarly;Svbp
4.60731955451061E-39;0.307371958650252;0.206;0.115;1.48747311817375E-34;TexEarly;Ccnb2
5.31733542207096E-39;0.299815392714975;0.574;0.427;1.71670174101561E-34;TexEarly;Micos10
5.57502857149412E-39;0.272318245736877;0.179;0.095;1.79989797430688E-34;TexEarly;Cdk2ap1
