p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
8,60962595883819e-87;0.320058256755777;0.115;0.008;2.77961774081091E-96;TexProl;Hist1h2ac
6,12248090686952e-84;0.756295336365596;0.422;0.097;1.97664296078282E-93;TexProl;Tipin
5,31036935919263e-83;0.322002038765954;0.122;0.009;1.71445274761534E-92;TexProl;Mastl
7,09101030456900e-85;0.409269207579925;0.172;0.019;2.2893326768301E-92;TexProl;Arhgap11a
8,49557788402328e-83;0.469854236063932;0.212;0.029;2.74279731985692E-92;TexProl;Psmc3ip
2,06416309570381e-82;0.463603117692535;0.163;0.017;6.66415055447976E-92;TexProl;Trip13
2,85067936429495e-82;0.323794073018052;0.115;0.008;9.20341832762626E-92;TexProl;Kifc1
1,29805513631157e-81;0.62864540477669;0.436;0.102;4.1907710075819E-91;TexProl;Rad21
1,64974483618716e-81;0.521204809390106;0.205;0.027;5.32620120363024E-91;TexProl;Ncapd2
1,33437035154963e-80;0.621557875117418;0.348;0.07;4.30801467997799E-90;TexProl;Lockd
7,74547629104195e-80;0.625871999720782;0.395;0.088;2.50062702056289E-89;TexProl;Csrp1
4,26507738698388e-79;0.388301081512436;0.147;0.015;1.37698023438775E-88;TexProl;Depdc1a
5,96212648002390e-80;0.289712948611764;0.104;0.007;1.92487253407572E-88;TexProl;Cdc25c
1,65283609521679e-78;0.676171683572388;0.402;0.092;5.33618133340742E-88;TexProl;Topbp1
2,05723878726610e-79;0.402302962875927;0.149;0.015;6.64179542468862E-88;TexProl;Aspm
7,30591873772219e-78;0.559764323345636;0.305;0.058;2.35871586447361E-87;TexProl;Rfc5
1,24647604708410e-77;0.779341520108771;0.598;0.181;4.02424791801101E-86;TexProl;Dnajc9
1,74069371123292e-76;0.721139226272867;0.393;0.091;5.61982964671548E-86;TexProl;Usp1
4,10349565222766e-76;0.578443093583057;0.275;0.049;1.3248135713217E-85;TexProl;Haus4
6,67247458819869e-75;0.575542689509453;0.336;0.07;2.15420842079995E-84;TexProl;Tfdp1
1,61872259328865e-74;0.876733600575285;0.754;0.276;5.22604589243241E-84;TexProl;Srsf2
6,50222908136399e-74;0.494295014164219;0.248;0.041;2.09924465891836E-83;TexProl;Ckap5
1,14828097675936e-72;0.644509672466617;0.476;0.126;3.70722513346758E-82;TexProl;Rfc2
1,39039150279263e-72;0.452971516449574;0.203;0.029;4.48887896676602E-82;TexProl;Pold1
1,71151561770148e-72;0.499504069698648;0.212;0.032;5.52562817174923E-82;TexProl;Dlgap5
4,21477647337822e-70;0.353132100872672;0.129;0.012;1.36074058443016E-79;TexProl;Sapcd2
1,20823559734609e-69;0.618640748404672;0.312;0.064;3.90078862603187E-79;TexProl;Dbf4
8,74324760005004e-69;0.588238384719628;0.368;0.085;2.82275748767616E-78;TexProl;Nxt1
2,36322389595350e-69;0.315609863237057;0.122;0.011;7.62966834808587E-78;TexProl;Cenpn
3,92543714956789e-66;0.373671811038692;0.16;0.02;1.26732738373799E-75;TexProl;Poc1a
6,19359319103447e-66;0.320140023812156;0.12;0.011;1.99960156172548E-75;TexProl;Samd1
7,51621347132359e-66;0.68238744932423;0.519;0.152;2.42660951921682E-75;TexProl;Ssrp1
4,22469333416771e-65;0.42341375330612;0.147;0.017;1.36394224293604E-74;TexProl;Diaph3
7,57038937165074e-65;0.425189518853636;0.208;0.033;2.44410020863744E-74;TexProl;Wdr76
8,76237440067253e-65;0.753876045570945;0.537;0.165;2.82893257525713E-74;TexProl;Smc1a
4,77456843817836e-63;0.430310970366814;0.149;0.018;1.54146942026588E-72;TexProl;Hist1h3a
5,92548359000926e-63;0.375786891462886;0.158;0.02;1.91304237703449E-72;TexProl;Fignl1
1,28752749461420e-63;0.617527445438974;0.395;0.101;4.15678251636194E-72;TexProl;Suz12
1,57684423796956e-62;0.313421514171757;0.113;0.011;5.09084162228474E-72;TexProl;Mcm10
1,96965529941474e-62;0.512932823399789;0.239;0.044;6.3590321341605E-72;TexProl;Tubg1
4,14305730266809e-62;0.586705389258592;0.334;0.077;1.33758605016639E-71;TexProl;Pmf1
6,28290162686841e-62;0.422530801155474;0.158;0.021;2.02843479023447E-71;TexProl;Atad5
1,33901032147054e-61;0.345330022483355;0.133;0.015;4.32299482286764E-71;TexProl;Hist1h4c
5,07457524027503e-61;0.436624259956562;0.174;0.025;1.63832661632279E-70;TexProl;Pola1
6,98498264781066e-61;0.595304179820388;0.307;0.068;2.25510164784567E-70;TexProl;Nrm
5,77624041630485e-60;0.529699810920087;0.363;0.089;1.86485921840402E-69;TexProl;Tceal9
9,51099658716801e-60;0.522727357819922;0.357;0.087;3.07062524816719E-69;TexProl;Fxn
1,05285434677705e-59;0.404546328624168;0.163;0.022;3.39914025856972E-69;TexProl;Cenpp
1,51395576413655e-59;0.677128996093661;0.56;0.179;4.88780618451485E-69;TexProl;Rbbp4
4,02573850827457e-59;0.526409034844169;0.223;0.04;1.29970967739645E-68;TexProl;Ccnb1
7,51152916506491e-59;0.648135811835636;0.499;0.151;2.42509719094121E-68;TexProl;Smc3
1,14093443036758e-58;0.520418654051598;0.208;0.036;3.68350680844173E-68;TexProl;Dtl
6,92869115261006e-58;0.351339081719857;0.135;0.016;2.23692793862016E-67;TexProl;Brca2
1,99050613471807e-57;0.499674775375154;0.33;0.078;6.4263490559373E-67;TexProl;Ncaph2
6,92651429423068e-57;0.46550718545669;0.219;0.039;2.23622513989237E-66;TexProl;Dck
1,23116278636472e-56;0.547479154026301;0.266;0.056;3.97480905577849E-66;TexProl;Nelfe
2,22464340463357e-56;0.473737363849516;0.269;0.056;7.18226123185947E-66;TexProl;Pold2
2,64663256190073e-56;0.393218224920062;0.169;0.025;8.5446532260965E-66;TexProl;Chaf1a
6,83616215324632e-56;0.36306074673252;0.151;0.02;2.20705495117557E-65;TexProl;Pole
2,24004395109414e-55;0.340909160753724;0.133;0.016;7.23198189610744E-65;TexProl;Ttf2
3,37652703931698e-55;0.547181578242783;0.411;0.114;1.09011175464349E-64;TexProl;Ppil1
1,03974084714499e-54;0.352772043152175;0.147;0.019;3.35680332500761E-64;TexProl;Prim2
1,52732537748628e-54;0.595288265326022;0.397;0.11;4.93096998121446E-64;TexProl;Rpa3
3,49998437760179e-54;0.290039965388003;0.126;0.015;1.12996995630874E-63;TexProl;Lin9
3,99820127104289e-54;0.624363674101223;0.535;0.175;1.2908192803562E-63;TexProl;Smc6
4,07751459779740e-55;0.588891807751376;0.42;0.12;1.31642558789889E-63;TexProl;Lsm2
7,76903774562424e-54;0.289973972679239;0.102;0.01;2.50823383617479E-63;TexProl;Kif18a
8,54172854057698e-54;0.29507638004392;0.131;0.016;2.75769705932528E-63;TexProl;Cdc7
2,24756556587780e-54;0.406512091149573;0.174;0.027;7.25626542943648E-63;TexProl;Rcc1
2,95529034375358e-53;0.53585022855822;0.449;0.132;9.54115487480843E-63;TexProl;Psip1
3,23934310467829e-53;0.384706990045251;0.187;0.031;1.04582192134539E-62;TexProl;Nup85
4,88269194927461e-53;0.80989847433946;0.912;0.491;1.57637709582331E-62;TexProl;Srsf3
7,61121389617047e-53;0.653474351517208;0.544;0.182;2.45728040637864E-62;TexProl;Bub3
1,25712843527348e-52;0.368059990047417;0.12;0.014;4.05863915328042E-62;TexProl;Brip1
1,77195277704837e-52;0.328191075272138;0.14;0.018;5.72074954070067E-62;TexProl;Sass6
3,47421647499203e-52;0.455928778839069;0.255;0.054;1.12165078895118E-61;TexProl;Eri1
1,32295440601656e-51;0.334414927764477;0.126;0.015;4.27115829982447E-61;TexProl;Kif20a
3,04572801651431e-51;0.376959015819962;0.124;0.015;9.83313290131645E-61;TexProl;Blm
5,47862153853964e-50;0.522211787861379;0.404;0.115;1.76877296371752E-59;TexProl;Kmt5a
5,95732792654593e-50;0.37726319534093;0.169;0.027;1.92332332108535E-59;TexProl;Rbl1
5,83191687205040e-50;0.385921540113816;0.226;0.045;1.88283436214147E-58;TexProl;Cdca4
7,37307389406930e-50;0.293345041703894;0.12;0.014;2.38039690670027E-58;TexProl;Slc43a3
2,32119636663928e-48;0.498474130069179;0.336;0.088;7.49398246969491E-58;TexProl;Pgp
3,79267532459469e-48;0.45789870137229;0.307;0.076;1.2244652285454E-57;TexProl;Rfc1
5,48489866036445e-48;0.432028481815981;0.208;0.04;1.77079953249866E-57;TexProl;Gins2
1,63617913751529e-47;0.469086930133585;0.316;0.08;5.2824043454681E-57;TexProl;Rpa1
3,00605690241796e-47;0.551256612533359;0.264;0.061;9.70505470945639E-57;TexProl;Hells
5,66890301068564e-47;0.48509413204381;0.307;0.077;1.83020533699986E-56;TexProl;Baz1b
1,17435054158672e-46;0.389390208968594;0.117;0.014;3.79139072351271E-56;TexProl;Gm43305
1,23796199643614e-45;0.556944686997644;0.336;0.092;3.99676030549408E-55;TexProl;Uchl5
1,41803644403730e-46;0.612612147725399;0.47;0.154;4.57813065957441E-55;TexProl;Hpf1
1,72369427200384e-45;0.701170559239652;0.731;0.311;5.5649469571644E-55;TexProl;Hnrnpd
1,87004860221945e-45;0.5087331082319;0.465;0.148;6.03745191226551E-55;TexProl;Lbr
3,57248134914981e-45;0.46889970609509;0.271;0.065;1.15337560357301E-54;TexProl;Chaf1b
2,08710317018950e-45;0.495934503180268;0.431;0.133;6.73821258495681E-54;TexProl;Cnih4
2,50403420308770e-45;0.520361897901673;0.339;0.093;8.08427442466864E-54;TexProl;Cep57
2,64203732189188e-44;0.534275734331529;0.312;0.082;8.52981749372793E-54;TexProl;Mcm4
3,78148075134012e-44;0.527461707367143;0.352;0.1;1.22085106057016E-53;TexProl;Sdf2l1
4,15978782194459e-44;0.536083261707052;0.472;0.154;1.34298749831481E-53;TexProl;Cdk4
6,15392427821232e-44;0.346480568474286;0.122;0.016;1.98679445322085E-53;TexProl;Bard1
9,16623796044739e-44;0.665037669188159;0.738;0.307;2.95931992553044E-53;TexProl;Banf1
1,24599030264457e-43;0.480896427191579;0.318;0.085;4.02267969208798E-53;TexProl;Hat1
1,36343235968208e-43;0.481181765892382;0.316;0.084;4.40184137323361E-53;TexProl;Nudt4
2,98200907372265e-43;0.30091881075994;0.147;0.023;9.62741629451357E-53;TexProl;Bora
4,55061690460501e-43;0.462570636364091;0.287;0.072;1.46916666765173E-52;TexProl;Pole3
1,72098650991759e-42;0.52127226131967;0.47;0.156;5.55620494726895E-52;TexProl;Supt16
2,57482711837606e-42;0.423551566459048;0.151;0.025;8.3128293516771E-52;TexProl;Hirip3
4,86619535545472e-42;0.427235821398373;0.153;0.025;1.57105117050856E-51;TexProl;E2f1
2,58402039127775e-41;0.484868392997839;0.422;0.134;8.34250983324021E-51;TexProl;Ptges3
9,23111288564069e-41;0.456789435368547;0.998;0.957;2.9802647951291E-50;TexProl;Ppia
1,81835725710893e-40;0.562201611656009;0.718;0.295;5.87056640457617E-50;TexProl;Mrpl18
3,23403287872203e-40;0.340091828015791;0.124;0.018;1.04410751489541E-49;TexProl;Ska2
3,38627597662530e-41;0.5168942529337;0.549;0.199;1.09325919905348E-49;TexProl;Exosc8
5,15424254537333e-40;0.501756842823001;0.28;0.072;1.66404720577378E-49;TexProl;Rif1
8,04120509737527e-40;0.333467554656204;0.144;0.023;2.5961030656876E-49;TexProl;Suv39h1
1,39988826729076e-39;0.427233841911317;0.199;0.041;4.51953927094821E-49;TexProl;Slc29a1
2,50666622546504e-39;0.880628969981419;0.81;0.44;8.09277190891387E-49;TexProl;Arl6ip1
7,51113647778648e-39;0.371185053235884;0.167;0.031;2.42497041185336E-48;TexProl;Paxip1
2,65693147458400e-40;0.390941887334142;0.228;0.052;8.57790326569445E-48;TexProl;Rbbp8
4,85432050652982e-38;0.322632456261268;0.117;0.017;1.56721737553315E-47;TexProl;Shmt1
6,23649981995191e-38;0.294995579174368;0.111;0.015;2.01345396687148E-47;TexProl;Haus5
1,33066973883198e-37;0.41817069884172;0.284;0.075;4.29606725181904E-47;TexProl;Rangap1
4,47022242843013e-37;0.457421040480424;0.345;0.104;1.44321131101867E-46;TexProl;Lsm3
7,93117673880517e-37;0.451286599217158;0.185;0.038;2.56058041012325E-46;TexProl;Agfg2
1,61677444671623e-36;0.3311925858539;0.203;0.044;5.21975630122334E-46;TexProl;Fzr1
2,11198479413596e-36;0.307457847628189;0.124;0.019;6.81854290786795E-46;TexProl;Pkmyt1
1,72633484356289e-35;0.382657952315817;0.26;0.067;5.57347204244281E-45;TexProl;Khsrp
3,20567637256589e-35;0.475576297363272;0.422;0.141;1.0349526168829E-44;TexProl;Cbx1
4,22290175451694e-35;0.566017584073566;0.661;0.28;1.36336383144579E-44;TexProl;Hnrnpu
4,99761617664929e-35;0.375130591224685;0.221;0.052;1.61348038263122E-44;TexProl;Prdx4
1,17137644274639e-34;0.439033354855235;0.46;0.161;3.78178884540673E-44;TexProl;Srsf10
1,42148551847317e-34;0.42001420953087;0.359;0.112;4.58926599639061E-44;TexProl;Srsf1
1,77358474928218e-34;0.398826534561613;0.257;0.067;5.72601836305753E-44;TexProl;E2f2
7,86466222634318e-34;0.316884826871459;0.156;0.029;2.53910619977489E-43;TexProl;Rfwd3
9,88052779536545e-34;0.543411203899836;0.698;0.302;3.18992839873374E-43;TexProl;Ywhah
2,13157743217091e-33;0.331655708236176;0.196;0.043;6.8817977397638E-43;TexProl;Trim59
3,21176979296665e-33;0.404579114382608;0.246;0.063;1.03691987765928E-42;TexProl;Pds5a
1,54868764510964e-32;0.411711565533264;0.339;0.104;4.99993806223647E-42;TexProl;Ing1
1,73938658683616e-32;0.30720385112239;0.138;0.024;5.61560959560056E-42;TexProl;Mis12
1,80089436155664e-32;0.336299207042598;0.178;0.038;5.81418744628562E-42;TexProl;Tmem97
2,49706238110583e-32;0.497898232903203;0.275;0.077;8.06176589740017E-42;TexProl;Fam111a
1,91391677238165e-31;0.365228086450209;0.242;0.063;6.17908029963416E-41;TexProl;Psat1
2,07075156924831e-31;0.32418321634113;0.16;0.032;6.68542144131817E-41;TexProl;D030056L22Rik
6,50060338498433e-31;0.464187503615355;0.481;0.179;2.09871980284219E-40;TexProl;Smarca5
6,71374837305388e-31;0.367429545230677;0.219;0.054;2.16753366224045E-40;TexProl;Nup62
7,28318127073183e-31;0.407318252125447;0.474;0.173;2.35137507325577E-40;TexProl;Ctcf
1,42926852460409e-30;0.394878297418571;0.248;0.067;4.61439343168431E-40;TexProl;Ifi30
1,44755065190729e-30;0.324511340313067;0.172;0.036;4.6734172796827E-40;TexProl;Mns1
1,66030228075974e-30;0.335178380569785;0.129;0.022;5.36028591343283E-40;TexProl;Ckap2
3,45702113111428e-30;0.40031325918785;0.445;0.16;1.11609927218024E-39;TexProl;Rnps1
5,52306540836216e-30;0.419786473103791;0.381;0.128;1.78312166708972E-39;TexProl;Actn4
5,52616285486794e-30;0.442964060175138;0.323;0.102;1.78412167769411E-39;TexProl;Lyar
1,21683911824955e-29;0.350444149325045;0.176;0.039;3.92856509326868E-39;TexProl;Pola2
2,73603626420980e-30;0.471770272432896;0.587;0.242;8.83329307900134E-39;TexProl;Hprt
3,66995773744962e-29;0.367807789848865;0.339;0.109;1.18484585553561E-38;TexProl;Prelid3b
3,79909055993079e-29;0.344188649301241;0.221;0.057;1.22653638727366E-38;TexProl;Rnaseh2a
8,24909231941917e-29;0.480944802289896;0.607;0.256;2.66321945532448E-38;TexProl;U2af1
1,57503185986777e-28;0.380548382237374;0.341;0.111;5.08499035958308E-38;TexProl;Emd
1,69429528941014e-28;0.430530186968077;0.343;0.113;5.47003234186064E-38;TexProl;Paics
2,24790975782367e-28;0.39474506504871;0.354;0.118;7.25737665313372E-38;TexProl;Nt5c3b
5,23545879143592e-28;0.363992879195272;0.298;0.091;1.69026787081509E-37;TexProl;Smarcc1
5,26403281239825e-28;0.432879458318263;0.488;0.187;1.69949299348278E-37;TexProl;Smchd1
7,24306157792243e-28;0.283496945494032;0.142;0.028;2.33842243043226E-37;TexProl;Pole2
1,67641077592366e-27;0.395390765657793;0.391;0.137;5.41229219006955E-37;TexProl;Bex3
2,03471412698056e-27;0.404549235684327;0.564;0.229;6.56907455895674E-37;TexProl;Rpa2
2,39494226372676e-27;0.352077345931472;0.181;0.042;7.73207109844186E-37;TexProl;Meaf6
2,56843098421942e-27;0.303729327368474;0.223;0.059;8.29217943255241E-37;TexProl;Eed
3,43014715401644e-27;0.345227993124653;0.194;0.047;1.10742300867421E-36;TexProl;Brd8
3,53375706895453e-27;0.325441022012967;0.19;0.045;1.14087346971197E-36;TexProl;Pold3
4,89244905276218e-27;0.346881102957781;0.33;0.107;1.57952717668427E-36;TexProl;Eif1ad
5,79532595323621e-27;0.344421640932995;0.196;0.048;1.87102098400231E-36;TexProl;Rbmx2
1,47632545964287e-26;0.310616325359756;0.158;0.034;4.766316746457E-36;TexProl;Gm49980
1,88943766249014e-26;0.60105644179246;0.734;0.368;6.10004949334943E-36;TexProl;1810037I17Rik
2,23314486929798e-26;0.358416812180569;0.28;0.085;7.20970821052852E-36;TexProl;Ppih
2,91882149756486e-26;0.361255422054034;0.278;0.084;9.42341520488815E-36;TexProl;Cdkn3
5,62614465457635e-26;0.377984095051875;0.273;0.082;1.81640080172997E-35;TexProl;Gins4
1,18102869154153e-25;0.327449231430919;0.402;0.144;3.81295113064185E-35;TexProl;Snrnp40
1,28845098601379e-25;0.285288790030783;0.199;0.05;4.15976400834551E-35;TexProl;Xpo1
1,33453826795038e-25;0.384920838341018;0.388;0.139;4.3085567980778E-35;TexProl;Sae1
3,12341270267237e-25;0.332414582558074;0.354;0.121;1.00839379105778E-34;TexProl;Hspa14
3,19709436070637e-25;0.310295460857143;0.318;0.103;1.03218191435405E-34;TexProl;Snrnp25
3,23757969974900e-27;0.34207203663633;0.257;0.076;1.04525260606397E-34;TexProl;Stag2
3,48304331243971e-25;0.314305640750766;0.151;0.032;1.12450053342116E-34;TexProl;Mms22l
5,47830480423430e-26;0.349280977838447;0.214;0.058;1.76867070604705E-34;TexProl;Mcm2
7,39544374716734e-25;0.331650627732164;0.345;0.117;2.38761901377298E-34;TexProl;Hnrnpul1
7,42051044464716e-25;0.392176981907843;0.472;0.185;2.39571179705434E-34;TexProl;Zfp91
1,17294811849944e-24;0.344546801111;0.415;0.153;3.78686300057544E-34;TexProl;Ppm1g
1,43629944588644e-24;0.423143384641849;0.533;0.22;4.63709276104437E-34;TexProl;Ube2m
1,53818537565524e-24;0.582451235851462;0.806;0.422;4.96603148530295E-34;TexProl;Hnrnpa3
2,03151987780004e-24;0.345081548284114;0.395;0.144;6.55876192547743E-34;TexProl;Polr2c
3,60640558792102e-24;0.336635186186269;0.194;0.05;1.1643280440603E-33;TexProl;Srsf4
4,38034163964781e-24;0.259567895477301;0.126;0.024;1.4141932983603E-33;TexProl;Nup107
6,82983110852397e-24;0.256535501015702;0.142;0.03;2.20501097338696E-33;TexProl;Tmem109
7,30420296709301e-24;0.350902673828784;0.309;0.102;2.35816192792598E-33;TexProl;Maz
7,30424718590296e-24;0.32773417260674;0.375;0.134;2.35817620396877E-33;TexProl;Akt1
1,22659423219121e-23;0.431273523629677;0.492;0.2;3.96005947862933E-33;TexProl;Elof1
1,23928329395029e-23;0.265674332938358;0.169;0.04;4.00102611451853E-33;TexProl;Mis18a
1,25658573020895e-23;0.368651718330494;0.379;0.138;4.05688702997959E-33;TexProl;P4hb
1,39985767517750e-24;0.315910390512153;0.339;0.116;4.51944050431057E-33;TexProl;Fmc1
1,55874575364609e-23;0.419525416105512;0.37;0.134;5.0324106656464E-33;TexProl;Nop58
2,39527083731341e-23;0.327124446474216;0.307;0.101;7.73313189826633E-33;TexProl;Timm50
2,42440842034758e-23;0.260884064589415;0.174;0.042;7.82720258509217E-33;TexProl;Cdca7l
3,13364324988773e-23;0.366659103212948;0.357;0.127;1.01169672322625E-32;TexProl;Nop56
3,13619829820222e-23;0.560197886845776;0.921;0.563;1.01252162057459E-32;TexProl;Sumo2
4,34080713025601e-23;0.400430887742472;0.476;0.192;1.40142958200315E-32;TexProl;G3bp1
6,32935720758071e-23;0.411911405661221;0.603;0.262;2.04343297446743E-32;TexProl;Ppp1cc
6,63963269061343e-23;0.393161526988093;0.409;0.155;2.14360541416454E-32;TexProl;Syncrip
1,06154625994709e-22;0.354663057786728;0.33;0.114;3.42720210023919E-32;TexProl;Tuba4a
2,04414154826046e-22;0.280715065875297;0.269;0.084;6.59951098855888E-32;TexProl;Tcerg1
2,97958910594751e-22;0.294969520583932;0.181;0.046;9.61960342855155E-32;TexProl;Odf2
3,55150315848636e-22;0.376827686002853;0.553;0.234;1.14660279471732E-31;TexProl;Psmc3
3,78716852859107e-22;0.338291446207678;0.393;0.146;1.22268735945563E-31;TexProl;Lsm8
4,09205729447627e-22;0.334966912374584;0.447;0.174;1.32112069752166E-31;TexProl;Ndufv1
4,10364054770531e-22;0.267074358194369;0.144;0.032;1.32486035082666E-31;TexProl;Naa40
4,97642797924755e-22;0.345633725492429;0.429;0.166;1.60663977310007E-31;TexProl;Naa10
5,06501620143233e-22;0.316986439049877;0.28;0.09;1.63524048063243E-31;TexProl;Mpp6
9,18731190328706e-22;0.357364478300785;0.178;0.045;2.96612364797623E-31;TexProl;Cdc25b
9,26318851682439e-22;0.381806071195093;0.582;0.253;2.99062041265676E-31;TexProl;Fus
9,77687834162682e-22;0.447625815997049;0.555;0.245;3.15646517259422E-31;TexProl;Srrm1
1,55842657869467e-21;0.550868375678143;0.874;0.523;5.03138020931575E-31;TexProl;Hnrnpa2b1
1,65657095325458e-21;0.353744516481649;0.312;0.107;5.34823932258242E-31;TexProl;Stub1
2,05979309135132e-21;0.314385228419447;0.339;0.12;6.65004199542775E-31;TexProl;Uba2
2,30280828453779e-21;0.322283939661776;0.296;0.099;7.43461654663027E-31;TexProl;Stip1
4,49699406422439e-21;0.327563227443562;0.467;0.187;1.45185453363484E-30;TexProl;Ppig
5,46749470234042e-21;0.313424535984417;0.327;0.115;1.76518066465061E-30;TexProl;Psmd1
6,38680391608147e-21;0.402469163432526;0.501;0.212;2.0619796443069E-30;TexProl;Cenpx
6,40660476281586e-21;0.353610713007955;0.402;0.154;2.0683723476751E-30;TexProl;Utp3
1,30623577879549e-20;0.27718453661628;0.172;0.043;4.21718221184125E-30;TexProl;Dnaaf2
1,90777736065565e-20;0.423463114356516;0.576;0.26;6.15925920887677E-30;TexProl;Tpm4
3,26382104329138e-20;0.377273391994341;0.424;0.169;1.05372462382662E-29;TexProl;Nsmce4a
3,32388548815166e-20;0.293719321922621;0.298;0.101;1.07311642984976E-29;TexProl;Pbrm1
3,41790163143570e-21;0.280927829955048;0.255;0.081;1.10346954170902E-29;TexProl;Rbmxl1
3,90820073911453e-20;0.283501151516292;0.151;0.036;1.26176260862313E-29;TexProl;Cep295
4,01373025625265e-20;0.325820340652274;0.246;0.077;1.29583281323117E-29;TexProl;Thoc3
4,24443631081832e-20;0.372773721945474;0.433;0.174;1.37031626294769E-29;TexProl;Gltp
4,37082636804347e-20;0.370563307542512;0.569;0.249;1.41112129292283E-29;TexProl;Ddx39b
4,96919146757707e-20;0.297011345869897;0.422;0.164;1.60430346530726E-29;TexProl;Hnrnpr
6,75283303283413e-20;0.290572925854623;0.165;0.041;2.1801521446505E-29;TexProl;Cdca7
6,91422316934194e-20;0.42493655336696;0.549;0.243;2.23225695022204E-29;TexProl;Cirbp
8,53266301309057e-20;0.322560279845023;0.266;0.087;2.75477025377629E-29;TexProl;Metrn
8,77592603456513e-20;0.313891245540582;0.296;0.101;2.83330772025935E-29;TexProl;Me2
9,44042103016485e-20;0.3031476797742;0.395;0.151;3.04783992958872E-29;TexProl;Ppp4c
1,00253232896861e-19;0.310123707019098;0.375;0.14;3.23667562407515E-29;TexProl;Nfyb
1,91674962305198e-19;0.437697757001569;0.993;0.868;6.18822615802331E-29;TexProl;H3f3b
1,94054672117240e-20;0.374624558534105;0.377;0.146;6.26505508930511E-29;TexProl;Hmgn5
3,37838703124503e-19;0.346096877463518;0.339;0.125;1.09071225303746E-28;TexProl;Eif3b
3,68022314931133e-19;0.320498363939072;0.296;0.102;1.18816004375516E-28;TexProl;Rpn1
3,84859330076642e-19;0.253158611915803;0.298;0.102;1.24251834715244E-28;TexProl;Wbp11
4,69318237255899e-19;0.362434540296296;0.422;0.168;1.51519392898067E-28;TexProl;Tuba1a
5,46316686775990e-20;0.290264292148563;0.21;0.061;1.76378342325628E-28;TexProl;Usp14
5,80360138630320e-20;0.256107979720968;0.302;0.104;1.87369270756799E-28;TexProl;Cdc123
6,62215964670869e-19;0.321273116023805;0.488;0.204;2.1379642419399E-28;TexProl;Vdac3
9,76621893495680e-20;0.275492660008625;0.339;0.124;3.1530237831508E-28;TexProl;Actl6a
9,83348627325609e-19;0.333460763195482;0.354;0.133;3.17474104332073E-28;TexProl;Anapc11
1,00630761449803e-18;0.25162460722881;0.117;0.024;3.24886413340688E-28;TexProl;Haspin
1,08213533810019e-18;0.329464685245048;0.181;0.049;3.49367393905647E-28;TexProl;Ipo5
1,38981419804525e-18;0.354870853180352;0.573;0.253;4.48701513838908E-28;TexProl;Snrnp70
2,22382059221409e-18;0.412124520148764;0.628;0.292;7.1796047819632E-28;TexProl;Raly
3,75364737378058e-18;0.269027420084081;0.165;0.043;1.21186505462506E-27;TexProl;Akip1
4,70579273229920e-19;0.324775227172027;0.413;0.166;1.5192651836228E-27;TexProl;Med30
6,79469421243178e-18;0.256368582758165;0.37;0.141;2.1936670264836E-27;TexProl;Wbp4
8,33122683051854e-18;0.313001854642434;0.37;0.143;2.68973658223291E-27;TexProl;Gspt1
9,70723469452860e-19;0.252982423429765;0.104;0.02;3.13398072112856E-27;TexProl;Wdhd1
1,01729859538620e-18;0.318219627597587;0.255;0.084;3.28434851520435E-27;TexProl;Nolc1
1,27366053553148e-17;0.258109020592597;0.357;0.134;4.11201303896339E-27;TexProl;Ccar1
1,32399771468667e-17;0.26781625761453;0.366;0.139;4.27452662186591E-27;TexProl;Mrpl40
2,06779593657030e-18;0.406481791160403;0.704;0.351;6.67587918121723E-27;TexProl;Mrpl57
2,10057027315192e-17;0.286458832512479;0.233;0.073;6.78169112687098E-27;TexProl;Cbfb
2,31025656010815e-17;0.294884695961914;0.284;0.099;7.45866330430916E-27;TexProl;Myg1
3,39475584485223e-17;0.290947343938216;0.494;0.209;1.09599692451054E-26;TexProl;Psmc4
4,24499071576735e-17;0.332966332452415;0.21;0.064;1.37049525258549E-26;TexProl;Knstrn
4,38710191683419e-17;0.274838919145915;0.372;0.145;1.41637585384992E-26;TexProl;Dazap1
4,78735735570233e-17;0.305313565946766;0.291;0.103;1.5455983222885E-26;TexProl;Prkcsh
5,96194566180243e-17;0.277020409545336;0.214;0.066;1.92481415691291E-26;TexProl;Mthfd2
9,51687727426388e-17;0.277789984316911;0.474;0.2;3.07252382799609E-26;TexProl;Sms
9,64016768106709e-17;0.305035217254053;0.451;0.189;3.11232813583251E-26;TexProl;Eif4a3
9,98459117767004e-17;0.258883845893252;0.226;0.071;3.22352526171077E-26;TexProl;Atp2a2
1,04271835558697e-16;0.256986495887314;0.163;0.043;3.36641621101252E-26;TexProl;Tubgcp2
1,13491818581171e-16;0.28246468466266;0.3;0.108;3.66408336289311E-26;TexProl;Ppp1r35
1,29783130736700e-18;0.297212571349426;0.497;0.213;4.19004837583437E-26;TexProl;Nubp1
1,56503666239216e-16;0.317816559094876;0.235;0.076;5.05272086453309E-26;TexProl;Naa50
1,72964010329951e-16;0.279822743222066;0.208;0.063;5.58414307350246E-26;TexProl;Azin1
1,95769858488982e-16;0.26543507108029;0.266;0.091;6.32042988131677E-26;TexProl;Rcc2
1,96362791465270e-17;0.365499216874276;0.625;0.298;6.33957272245625E-26;TexProl;Hsp90b1
1,96813448033289e-16;0.283501889987035;0.327;0.122;6.35412216975474E-26;TexProl;Mat2a
