## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-HDAC1-KO-RUNX3-rep3_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-HDAC1-KO-RUNX3-rep3_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-HDAC1-KO-RUNX3-rep3_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 16:03:48 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	19041505	0	3580178	0	4335785	1183135	0.227702	44433227

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.053116	12692776	0	13606810
2.0	1.739178	1582710	912834	854219
3.0	2.186118	253541	103681	102643
4.0	2.477281	60343	15040	34250
5.0	2.666962	24704	2694	19523
6.0	2.790531	14458	588	13273
7.0	2.871031	10213	222	9697
8.0	2.923473	7724	103	7411
9.0	2.957637	6052	56	5931
10.0	2.979893	4990	31	4828
11.0	2.994393	4156	25	4038
12.0	3.003838	3514	16	3466
13.0	3.009991	3006	15	2920
14.0	3.014	2564	12	2536
15.0	3.016612	2432	3	2338
16.0	3.018313	2067	1	2017
17.0	3.019421	1800	1	1791
18.0	3.020143	1691	1	1610
19.0	3.020614	1513	2	1517
20.0	3.02092	1348	4	1287
21.0	3.02112	1199	3	1160
22.0	3.02125	1098	1	1098
23.0	3.021334	1060	2	1020
24.0	3.02139	889	3	869
25.0	3.021426	821	1	793
26.0	3.021449	774	0	727
27.0	3.021464	712	1	729
28.0	3.021474	656	1	657
29.0	3.021481	628	2	632
30.0	3.021485	620	0	587
31.0	3.021488	610	0	584
32.0	3.021489	480	0	489
33.0	3.021491	463	1	481
34.0	3.021491	501	0	474
35.0	3.021492	458	0	438
36.0	3.021492	398	0	387
37.0	3.021492	401	0	381
38.0	3.021493	348	0	355
39.0	3.021493	357	0	331
40.0	3.021493	324	0	335
41.0	3.021493	284	0	279
42.0	3.021493	296	0	303
43.0	3.021493	290	0	292
44.0	3.021493	290	0	260
45.0	3.021493	263	0	249
46.0	3.021493	236	0	249
47.0	3.021493	258	0	245
48.0	3.021493	223	0	227
49.0	3.021493	227	0	208
50.0	3.021493	190	0	195
51.0	3.021493	208	0	196
52.0	3.021493	184	0	168
53.0	3.021493	194	0	219
54.0	3.021493	189	0	169
55.0	3.021493	179	0	190
56.0	3.021493	170	0	152
57.0	3.021493	141	0	139
58.0	3.021493	165	0	161
59.0	3.021493	146	0	144
60.0	3.021493	139	0	144
61.0	3.021493	139	0	119
62.0	3.021493	120	0	98
63.0	3.021493	117	0	122
64.0	3.021493	113	0	113
65.0	3.021493	117	0	123
66.0	3.021493	125	0	128
67.0	3.021493	120	0	117
68.0	3.021493	99	0	100
69.0	3.021493	89	0	94
70.0	3.021493	108	0	104
71.0	3.021493	111	0	110
72.0	3.021493	104	0	87
73.0	3.021493	81	0	92
74.0	3.021493	98	0	92
75.0	3.021493	79	0	91
76.0	3.021493	99	0	82
77.0	3.021493	82	0	79
78.0	3.021493	69	0	70
79.0	3.021493	77	0	71
80.0	3.021493	68	0	65
81.0	3.021493	69	0	73
82.0	3.021493	72	0	64
83.0	3.021493	73	0	74
84.0	3.021493	62	0	59
85.0	3.021493	57	0	63
86.0	3.021493	58	0	50
87.0	3.021493	48	0	70
88.0	3.021493	75	0	58
89.0	3.021493	57	0	56
90.0	3.021493	58	0	56
91.0	3.021493	53	0	48
92.0	3.021493	48	0	55
93.0	3.021493	63	0	58
94.0	3.021493	54	0	62
95.0	3.021493	57	0	39
