## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-WT-H3K27me3-rep3_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-WT-H3K27me3-rep3_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-WT-H3K27me3-rep3_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 16:34:20 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	22814591	0	2039462	0	2478508	1614668	0.108637	253023172

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.072785	18170920	0	19519771
2.0	2.053072	1895796	1295591	772246
3.0	2.948837	230637	129278	39137
4.0	3.767366	31648	16171	3354
5.0	4.51532	5095	2423	532
6.0	5.198784	887	380	128
7.0	5.823318	183	55	48
8.0	6.394003	50	10	16
9.0	6.915482	11	2	3
10.0	7.391999	9	0	4
11.0	7.827428	2	0	0
12.0	8.225314	0	0	0
13.0	8.588894	1	0	0
14.0	8.921124	1	0	1
15.0	9.224709	0	0	0
16.0	9.502119	0	0	0
17.0	9.755609	0	0	0
18.0	9.987243	1	0	1
19.0	10.198905	0	0	0
20.0	10.392316	0	0	0
21.0	10.569052	0	0	0
22.0	10.730549	0	0	0
23.0	10.878121	0	0	0
24.0	11.012969	0	0	0
25.0	11.13619	0	0	0
26.0	11.248787	0	0	0
27.0	11.351676	0	0	0
28.0	11.445693	0	0	0
29.0	11.531604	0	0	0
30.0	11.610107	0	0	0
31.0	11.681842	0	0	0
32.0	11.747391	0	0	0
33.0	11.807289	0	0	0
34.0	11.862022	0	0	0
35.0	11.912036	0	0	0
36.0	11.957738	0	0	0
37.0	11.999499	0	0	0
38.0	12.037659	0	0	0
39.0	12.072529	0	0	0
40.0	12.104393	0	0	0
41.0	12.133509	0	0	0
42.0	12.160115	0	0	0
43.0	12.184426	0	0	0
44.0	12.206642	0	0	0
45.0	12.226942	0	0	0
46.0	12.245492	0	0	0
47.0	12.262442	0	0	0
48.0	12.277931	0	0	0
49.0	12.292084	0	0	0
50.0	12.305017	0	0	0
51.0	12.316835	0	0	0
52.0	12.327634	0	0	0
53.0	12.337502	0	0	0
54.0	12.346519	0	0	0
55.0	12.354758	0	0	0
56.0	12.362287	0	0	0
57.0	12.369167	0	0	0
58.0	12.375454	0	0	0
59.0	12.381199	0	0	0
60.0	12.386448	0	0	0
61.0	12.391245	0	0	0
62.0	12.395628	0	0	0
63.0	12.399633	0	0	0
64.0	12.403293	0	0	0
65.0	12.406637	0	0	0
66.0	12.409693	0	0	0
67.0	12.412486	0	0	0
68.0	12.415037	0	0	0
69.0	12.417369	0	0	0
70.0	12.4195	0	0	0
71.0	12.421447	0	0	0
72.0	12.423226	0	0	0
73.0	12.424851	0	0	0
74.0	12.426337	0	0	0
75.0	12.427694	0	0	0
76.0	12.428935	0	0	0
77.0	12.430068	0	0	0
78.0	12.431104	0	0	0
79.0	12.43205	0	0	0
80.0	12.432915	0	0	0
81.0	12.433705	0	0	0
82.0	12.434427	0	0	0
83.0	12.435087	0	0	0
84.0	12.43569	0	0	0
85.0	12.436241	0	0	0
86.0	12.436744	0	0	0
87.0	12.437205	0	0	0
88.0	12.437625	0	0	0
89.0	12.438009	0	0	0
90.0	12.43836	0	0	0
91.0	12.438681	0	0	0
92.0	12.438974	0	0	0
93.0	12.439242	0	0	0
94.0	12.439486	0	0	0
95.0	12.43971	0	0	0
96.0	12.439914	0	0	0
97.0	12.440101	0	0	0
98.0	12.440272	0	0	0
99.0	12.440428	0	0	0
100.0	12.44057	0	0	0

