## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/IgG_controls/CnR-20241114-CD8--Ly108--T-HDAC1-KO-IgG-rep3_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/IgG_controls/CnR-20241114-CD8--Ly108--T-HDAC1-KO-IgG-rep3_RmBlacklist_sorted_rmDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-HDAC1-KO-IgG-rep3_RmBlacklist_picard_rmDup.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 15:20:45 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	13725645	0	4022936	0	3039903	1122552	0.221476	37104017

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.073677	8364138	0	9119394
2.0	1.815359	1813672	847745	1329618
3.0	2.327704	390522	106539	190649
4.0	2.681625	83546	16020	29079
5.0	2.92611	19421	2688	6639
6.0	3.094996	5520	449	2611
7.0	3.211661	2172	77	1466
8.0	3.292251	1163	17	978
9.0	3.347922	811	3	764
10.0	3.386379	632	2	578
11.0	3.412944	491	0	464
12.0	3.431295	388	0	356
13.0	3.443972	306	1	297
14.0	3.452729	246	0	218
15.0	3.458778	201	0	202
16.0	3.462957	181	1	171
17.0	3.465843	141	0	130
18.0	3.467837	128	0	121
19.0	3.469215	111	0	105
20.0	3.470166	92	0	85
21.0	3.470824	72	0	75
22.0	3.471278	80	0	63
23.0	3.471591	57	1	66
24.0	3.471808	54	0	47
25.0	3.471958	48	0	37
26.0	3.472061	29	0	34
27.0	3.472132	37	0	44
28.0	3.472182	38	0	27
29.0	3.472216	23	0	27
30.0	3.472239	27	0	25
31.0	3.472256	30	0	24
32.0	3.472267	19	0	23
33.0	3.472275	19	0	16
34.0	3.47228	23	0	20
35.0	3.472284	18	0	14
36.0	3.472286	13	0	16
37.0	3.472288	10	0	12
38.0	3.472289	16	0	7
39.0	3.47229	10	0	9
40.0	3.472291	11	0	12
41.0	3.472291	6	0	6
42.0	3.472291	6	0	8
43.0	3.472292	8	0	7
44.0	3.472292	8	0	4
45.0	3.472292	8	0	8
46.0	3.472292	4	0	2
47.0	3.472292	5	0	8
48.0	3.472292	4	0	5
49.0	3.472292	6	0	5
50.0	3.472292	4	0	1
51.0	3.472292	1	0	1
52.0	3.472292	1	0	1
53.0	3.472292	2	0	6
54.0	3.472292	3	0	2
55.0	3.472292	5	0	4
56.0	3.472292	4	0	3
57.0	3.472292	1	0	0
58.0	3.472292	1	0	4
59.0	3.472292	2	0	0
60.0	3.472292	2	0	1
61.0	3.472292	1	0	1
62.0	3.472292	0	0	2
63.0	3.472292	2	0	0
64.0	3.472292	1	0	2
65.0	3.472292	2	0	0
66.0	3.472292	1	0	2
67.0	3.472292	0	0	1
68.0	3.472292	2	0	1
69.0	3.472292	2	0	1
70.0	3.472292	1	0	2
71.0	3.472292	0	0	0
72.0	3.472292	1	0	0
73.0	3.472292	2	0	2
74.0	3.472292	0	0	1
75.0	3.472292	1	0	0
76.0	3.472292	0	0	0
77.0	3.472292	1	0	0
78.0	3.472292	0	0	0
79.0	3.472292	0	0	0
80.0	3.472292	1	0	2
81.0	3.472292	1	0	3
82.0	3.472292	2	0	2
83.0	3.472292	2	0	0
84.0	3.472292	2	0	2
85.0	3.472292	0	0	0
86.0	3.472292	1	0	0
87.0	3.472292	0	0	2
88.0	3.472292	0	0	0
89.0	3.472292	1	0	0
90.0	3.472292	1	0	1
91.0	3.472292	1	0	0
92.0	3.472292	0	0	0
93.0	3.472292	0	0	0
94.0	3.472292	0	0	1
95.0	3.472292	0	0	1
96.0	3.472292	0	0	0
97.0	3.472292	1	0	1
