## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-HDAC1-KO-H3K27me3-rep3_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-HDAC1-KO-H3K27me3-rep3_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-HDAC1-KO-H3K27me3-rep3_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 15:38:17 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	19730300	0	1847994	0	2089415	1403020	0.105899	238528302

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.073434	15810479	0	16987920
2.0	2.06165	1606806	1125799	621345
3.0	2.971414	191944	112500	28327
4.0	3.808953	26164	14135	2139
5.0	4.580001	3938	1986	321
6.0	5.289837	668	309	79
7.0	5.943321	124	40	26
8.0	6.544925	35	9	9
9.0	7.09877	10	3	3
10.0	7.608646	2	0	2
11.0	8.078043	0	0	0
12.0	8.510176	3	0	2
13.0	8.908003	0	0	0
14.0	9.274247	0	0	0
15.0	9.611415	0	0	0
16.0	9.921817	0	0	0
17.0	10.207576	0	0	0
18.0	10.470649	1	0	1
19.0	10.712837	0	0	0
20.0	10.935799	0	0	0
21.0	11.14106	0	0	0
22.0	11.330026	0	0	0
23.0	11.50399	0	0	0
24.0	11.664143	0	0	0
25.0	11.811582	0	0	0
26.0	11.947316	0	0	0
27.0	12.072274	0	0	0
28.0	12.187313	0	0	0
29.0	12.293218	0	0	0
30.0	12.390716	0	0	0
31.0	12.480474	0	0	0
32.0	12.563106	0	0	0
33.0	12.639178	0	0	0
34.0	12.709211	0	0	0
35.0	12.773684	0	0	0
36.0	12.833038	0	0	0
37.0	12.887681	0	0	0
38.0	12.937985	0	0	0
39.0	12.984296	0	0	0
40.0	13.026931	0	0	0
41.0	13.066181	0	0	0
42.0	13.102314	0	0	0
43.0	13.13558	0	0	0
44.0	13.166204	0	0	0
45.0	13.194397	0	0	0
46.0	13.220352	0	0	0
47.0	13.244247	0	0	0
48.0	13.266244	0	0	0
49.0	13.286495	0	0	0
50.0	13.305139	0	0	0
51.0	13.322302	0	0	0
52.0	13.338103	0	0	0
53.0	13.352649	0	0	0
54.0	13.366041	0	0	0
55.0	13.378369	0	0	0
56.0	13.389719	0	0	0
57.0	13.400168	0	0	0
58.0	13.409787	0	0	0
59.0	13.418642	0	0	0
60.0	13.426795	0	0	0
61.0	13.4343	0	0	0
62.0	13.44121	0	0	0
63.0	13.447571	0	0	0
64.0	13.453427	0	0	0
65.0	13.458818	0	0	0
66.0	13.463781	0	0	0
67.0	13.46835	0	0	0
68.0	13.472556	0	0	0
69.0	13.476429	0	0	0
70.0	13.479994	0	0	0
71.0	13.483275	0	0	0
72.0	13.486297	0	0	0
73.0	13.489078	0	0	0
74.0	13.491639	0	0	0
75.0	13.493997	0	0	0
76.0	13.496167	0	0	0
77.0	13.498165	0	0	0
78.0	13.500004	0	0	0
79.0	13.501698	0	0	0
80.0	13.503257	0	0	0
81.0	13.504692	0	0	0
82.0	13.506013	0	0	0
83.0	13.507229	0	0	0
84.0	13.508349	0	0	0
85.0	13.50938	0	0	0
86.0	13.510329	0	0	0
87.0	13.511203	0	0	0
88.0	13.512007	0	0	0
89.0	13.512747	0	0	0
90.0	13.513429	0	0	0
91.0	13.514057	0	0	0
92.0	13.514634	0	0	0
93.0	13.515166	0	0	0
94.0	13.515656	0	0	0
95.0	13.516107	0	0	0
96.0	13.516522	0	0	0
97.0	13.516904	0	0	0
