## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-HDAC1-KO-RUNX3-rep3_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-HDAC1-KO-RUNX3-rep3_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Tim3--T-HDAC1-KO-RUNX3-rep3_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 17:56:18 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	28030292	0	4137248	0	5421221	2178321	0.193406	94233601

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.072391	18859319	0	20484187
2.0	1.868862	3024014	1655762	1820243
3.0	2.460406	530377	203025	197651
4.0	2.899748	107943	30069	38784
5.0	3.226051	29972	4878	16065
6.0	3.468398	12652	930	9620
7.0	3.64839	7339	197	6400
8.0	3.782071	5013	47	4709
9.0	3.881357	3764	19	3560
10.0	3.955097	3001	15	2865
11.0	4.009864	2496	5	2406
12.0	4.05054	2091	8	2023
13.0	4.080751	1694	4	1634
14.0	4.103188	1503	3	1468
15.0	4.119852	1235	3	1192
16.0	4.132229	1122	1	1092
17.0	4.141421	953	1	923
18.0	4.148248	863	0	846
19.0	4.153319	761	1	761
20.0	4.157085	693	0	669
21.0	4.159882	626	0	582
22.0	4.161959	540	0	534
23.0	4.163502	497	0	502
24.0	4.164648	485	0	491
25.0	4.165499	467	0	442
26.0	4.166131	398	0	383
27.0	4.1666	382	1	384
28.0	4.166949	380	0	356
29.0	4.167208	312	0	290
30.0	4.1674	297	0	291
31.0	4.167543	269	0	270
32.0	4.167649	244	0	236
33.0	4.167728	243	0	231
34.0	4.167787	198	0	191
35.0	4.16783	203	0	200
36.0	4.167862	194	0	192
37.0	4.167886	193	0	192
38.0	4.167904	174	0	154
39.0	4.167917	141	0	142
40.0	4.167927	137	0	133
41.0	4.167934	127	0	134
42.0	4.16794	154	0	145
43.0	4.167944	122	0	126
44.0	4.167947	131	0	129
45.0	4.167949	130	0	129
46.0	4.167951	129	0	108
47.0	4.167952	99	0	94
48.0	4.167953	99	0	81
49.0	4.167954	87	0	93
50.0	4.167954	82	0	86
51.0	4.167954	84	0	94
52.0	4.167955	73	0	77
53.0	4.167955	82	0	72
54.0	4.167955	81	0	75
55.0	4.167955	66	0	68
56.0	4.167955	73	0	73
57.0	4.167955	85	0	66
58.0	4.167955	51	0	50
59.0	4.167955	57	0	69
60.0	4.167955	68	0	57
61.0	4.167955	63	0	65
62.0	4.167955	46	0	48
63.0	4.167955	52	0	47
64.0	4.167955	54	0	60
65.0	4.167955	47	0	40
66.0	4.167955	52	0	43
67.0	4.167955	49	0	46
68.0	4.167955	39	0	36
69.0	4.167955	33	0	37
70.0	4.167955	31	0	38
71.0	4.167955	41	0	34
72.0	4.167955	39	0	32
73.0	4.167955	33	0	47
74.0	4.167955	31	0	40
75.0	4.167955	39	0	24
76.0	4.167955	30	0	31
77.0	4.167955	40	0	32
78.0	4.167955	29	0	32
79.0	4.167955	34	0	34
80.0	4.167955	27	0	30
81.0	4.167955	28	0	26
82.0	4.167955	28	0	31
83.0	4.167955	25	0	20
84.0	4.167955	32	0	29
85.0	4.167955	22	0	30
86.0	4.167955	18	0	18
87.0	4.167955	29	0	27
88.0	4.167955	27	0	24
89.0	4.167955	20	0	22
90.0	4.167955	27	0	29
91.0	4.167955	26	0	22
92.0	4.167955	28	0	22
93.0	4.167955	17	0	12
94.0	4.167955	19	0	17
95.0	4.167955	16	0	22
96.0	4.167955	19	0	12
97.0	4.167955	20	0	27
98.0	4.167955	18	0	10
99.0	4.167955	16	0	13
100.0	4.167955	14	0	23
101.0	0	21	0	17
102.0	0	17	0	18
103.0	0	23	0	18
104.0	0	13	0	15
105.0	0	8	0	23
106.0	0	14	0	13
107.0	0	22	0	17
108.0	0	16	0	16
109.0	0	15	0	11
110.0	0	12	0	12
111.0	0	18	0	8
112.0	0	10	0	14
113.0	0	10	0	14
114.0	0	12	0	14
115.0	0	13	0	12
116.0	0	13	0	8
117.0	0	10	0	12
118.0	0	13	0	10
119.0	0	9	0	12
120.0	0	7	0	8
121.0	0	14	0	15
122.0	0	12	0	14
123.0	0	15	0	17
124.0	0	17	0	9
125.0	0	7	0	9
126.0	0	14	0	7
127.0	0	7	0	1
128.0	0	7	0	7
129.0	0	4	0	8
130.0	0	8	0	9
131.0	0	7	0	3
132.0	0	8	0	8
133.0	0	1	0	7
134.0	0	11	0	8
135.0	0	7	0	9
136.0	0	4	0	5
137.0	0	11	0	4
138.0	0	4	0	6
139.0	0	6	0	5
140.0	0	7	0	7
141.0	0	3	0	3
142.0	0	5	0	4
143.0	0	5	0	8
144.0	0	9	0	6
145.0	0	7	0	9
146.0	0	7	0	7
147.0	0	3	0	4
148.0	0	4	0	8
149.0	0	8	0	7
150.0	0	10	0	6
151.0	0	5	0	4
152.0	0	6	0	6
153.0	0	6	0	6
154.0	0	7	0	4
155.0	0	2	0	4
156.0	0	3	0	12
157.0	0	5	0	5
158.0	0	6	0	2
159.0	0	9	0	7
160.0	0	3	0	4
161.0	0	5	0	7
162.0	0	5	0	4
163.0	0	8	0	1
164.0	0	3	0	3
165.0	0	5	0	2
166.0	0	2	0	2
167.0	0	4	0	8
168.0	0	3	0	7
169.0	0	7	0	6
170.0	0	6	0	5
