## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-HDAC1-KO-H3K27ac-rep1_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-HDAC1-KO-H3K27ac-rep1_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Tim3--T-HDAC1-KO-H3K27ac-rep1_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 17:04:53 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	18623109	0	2093430	0	2002189	1089223	0.107511	162475923

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.058633	14864230	0	15767359
2.0	2.00262	1545665	886395	800528
3.0	2.844377	181054	82584	46742
4.0	3.594976	24328	10229	4216
5.0	4.264288	3754	1410	820
6.0	4.861116	743	217	245
7.0	5.393311	194	39	106
8.0	5.867871	88	2	57
9.0	6.291038	34	0	26
10.0	6.668378	23	0	19
11.0	7.004854	10	0	6
12.0	7.304891	4	0	3
13.0	7.572435	3	0	3
14.0	7.811005	2	0	4
15.0	8.023739	2	0	0
16.0	8.213435	1	0	2
17.0	8.382588	3	0	2
18.0	8.533422	1	0	1
19.0	8.667922	1	0	1
20.0	8.787855	1	0	1
21.0	8.894801	0	0	0
22.0	8.990165	0	0	1
23.0	9.075201	2	0	1
24.0	9.151028	1	0	1
25.0	9.218643	1	0	1
26.0	9.278936	0	0	0
27.0	9.3327	0	0	0
28.0	9.380641	0	0	0
29.0	9.42339	0	0	0
30.0	9.46151	0	0	0
31.0	9.495501	0	0	0
32.0	9.525812	0	0	0
33.0	9.55284	0	0	0
34.0	9.576941	0	0	0
35.0	9.598432	0	0	0
36.0	9.617595	0	0	0
37.0	9.634683	0	0	0
38.0	9.649921	0	0	0
39.0	9.663508	0	0	0
40.0	9.675624	0	0	0
41.0	9.686428	0	0	0
42.0	9.696062	0	0	0
43.0	9.704652	0	0	0
44.0	9.712313	0	0	0
45.0	9.719143	0	0	0
46.0	9.725234	0	0	0
47.0	9.730666	0	0	0
48.0	9.735509	0	0	0
49.0	9.739827	0	0	0
50.0	9.743678	0	0	0
51.0	9.747112	0	0	0
52.0	9.750174	0	0	0
53.0	9.752905	0	0	0
54.0	9.755339	0	0	0
55.0	9.75751	0	0	0
56.0	9.759446	0	0	0
57.0	9.761173	0	0	0
58.0	9.762712	0	0	0
59.0	9.764085	0	0	0
60.0	9.765309	0	0	0
61.0	9.7664	0	0	0
62.0	9.767373	0	0	0
63.0	9.768241	0	0	0
64.0	9.769015	0	0	0
65.0	9.769705	0	0	0
66.0	9.77032	0	0	0
67.0	9.770869	0	0	0
68.0	9.771358	0	0	0
69.0	9.771795	0	0	0
70.0	9.772184	0	0	0
71.0	9.77253	0	0	0
72.0	9.77284	0	0	0
73.0	9.773116	0	0	0
74.0	9.773362	0	0	0
75.0	9.773581	0	0	0
76.0	9.773777	0	0	0
77.0	9.773951	0	0	0
78.0	9.774106	0	0	0
79.0	9.774245	0	0	0
80.0	9.774369	0	0	0
81.0	9.774479	0	0	0
82.0	9.774577	0	0	0
83.0	9.774665	0	0	0
84.0	9.774743	0	0	0
85.0	9.774813	0	0	0
86.0	9.774875	0	0	0
87.0	9.77493	0	0	0
88.0	9.77498	0	0	0
89.0	9.775024	0	0	0
90.0	9.775063	0	0	0
91.0	9.775098	0	0	0
92.0	9.77513	0	0	0
93.0	9.775157	0	0	0
94.0	9.775182	0	0	0
95.0	9.775204	0	0	0
96.0	9.775224	0	0	0
97.0	9.775242	0	0	0
98.0	9.775258	0	0	0
99.0	9.775272	0	0	0
100.0	9.775284	0	0	0

