## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-WT-RUNX3-rep2_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-WT-RUNX3-rep2_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Tim3--T-WT-RUNX3-rep2_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 18:50:59 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	13832833	0	4171516	0	1745492	821362	0.126185	87208249

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
96.0	7.21484	3	0	7
97.0	7.21484	8	0	7
98.0	7.21484	4	0	4
99.0	7.21484	4	0	1
100.0	7.214841	5	0	3
101.0	0	3	0	3
102.0	0	0	0	1
103.0	0	4	0	3
104.0	0	3	0	2
105.0	0	4	0	5
106.0	0	2	0	0
107.0	0	0	0	1
108.0	0	4	0	7
109.0	0	1	0	3
110.0	0	2	0	2
111.0	0	4	0	3
112.0	0	3	0	3
113.0	0	4	0	5
114.0	0	4	0	0
115.0	0	0	0	1
116.0	0	0	0	3
117.0	0	6	0	3
118.0	0	3	0	3
119.0	0	3	0	2
120.0	0	1	0	1
121.0	0	2	0	3
122.0	0	2	0	2
123.0	0	2	0	0
124.0	0	1	0	2
125.0	0	1	0	0
126.0	0	1	0	2
127.0	0	2	0	2
128.0	0	2	0	1
129.0	0	2	0	3
130.0	0	2	0	2
131.0	0	2	0	2
132.0	0	1	0	0
133.0	0	1	0	0
134.0	0	0	0	1
135.0	0	3	0	2
136.0	0	0	0	2
137.0	0	2	0	1
138.0	0	1	0	1
139.0	0	2	0	3
140.0	0	1	0	0
142.0	0	1	0	0
145.0	0	1	0	3
146.0	0	1	0	0
147.0	0	1	0	1
148.0	0	0	0	1
149.0	0	1	0	1
150.0	0	2	0	1
151.0	0	1	0	0
152.0	0	1	0	1
153.0	0	0	0	3
154.0	0	2	0	0
155.0	0	1	0	1
156.0	0	1	0	3
157.0	0	1	0	0
158.0	0	1	0	0
159.0	0	1	0	0
160.0	0	0	0	1
162.0	0	0	0	1
163.0	0	1	0	2
164.0	0	1	0	1
165.0	0	3	0	0
166.0	0	3	0	5
168.0	0	1	0	2
169.0	0	1	0	0
170.0	0	1	0	0
171.0	0	1	0	0
173.0	0	0	0	2
174.0	0	1	0	1
176.0	0	2	0	0
177.0	0	0	0	1
178.0	0	1	0	1
181.0	0	1	0	0
185.0	0	0	0	1
186.0	0	0	0	1
187.0	0	1	0	0
188.0	0	1	0	0
193.0	0	0	0	1
195.0	0	1	0	0
196.0	0	0	0	1
197.0	0	0	0	1
198.0	0	1	0	0
199.0	0	0	0	2
200.0	0	1	0	0
201.0	0	1	0	0
203.0	0	1	0	2
205.0	0	1	0	0
207.0	0	0	0	1
208.0	0	1	0	1
209.0	0	0	0	1
210.0	0	1	0	0
211.0	0	1	0	0
213.0	0	1	0	0
218.0	0	0	0	1
220.0	0	2	0	2
221.0	0	1	0	0
223.0	0	0	0	1
226.0	0	1	0	0
230.0	0	0	0	1
231.0	0	1	0	1
233.0	0	1	0	1
234.0	0	0	0	1
237.0	0	1	0	0
239.0	0	1	0	0
242.0	0	0	0	1
243.0	0	1	0	0
261.0	0	0	0	1
265.0	0	1	0	1
266.0	0	1	0	0
267.0	0	0	0	1
268.0	0	0	0	2
270.0	0	1	0	0
271.0	0	2	0	2
272.0	0	1	0	0
275.0	0	1	0	0
287.0	0	0	0	1
291.0	0	1	0	0
359.0	0	0	0	1
361.0	0	1	0	0
375.0	0	0	0	1
379.0	0	1	0	0
422.0	0	0	0	1
427.0	0	1	0	0
428.0	0	0	0	1
436.0	0	1	0	0
438.0	0	0	0	1
441.0	0	1	0	0
465.0	0	0	0	1
468.0	0	1	0	0
487.0	0	0	0	1
497.0	0	1	0	0

