## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-HDAC1-KO-RUNX3-rep1_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-HDAC1-KO-RUNX3-rep1_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Tim3--T-HDAC1-KO-RUNX3-rep1_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 17:49:30 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	12706602	0	1967988	0	2951191	948565	0.232257	30475514

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.065091	7569924	0	8199592
2.0	1.767047	1695686	724748	1297711
3.0	2.229677	368495	87979	199095
4.0	2.534576	80814	12629	33745
5.0	2.735522	19991	1992	8616
6.0	2.867957	6552	291	4002
7.0	2.955239	2998	66	2368
8.0	3.012763	1938	16	1737
9.0	3.050675	1354	1	1237
10.0	3.075661	1035	0	942
11.0	3.092128	778	2	733
12.0	3.102981	607	0	589
13.0	3.110134	523	0	475
14.0	3.114848	407	1	413
15.0	3.117954	360	0	359
16.0	3.120002	293	0	272
17.0	3.121351	268	0	251
18.0	3.122241	209	0	186
19.0	3.122827	197	0	204
20.0	3.123213	175	0	155
21.0	3.123468	145	0	144
22.0	3.123636	150	0	141
23.0	3.123746	110	0	104
24.0	3.123819	105	0	100
25.0	3.123867	83	0	88
26.0	3.123899	87	0	82
27.0	3.12392	86	0	77
28.0	3.123933	67	0	61
29.0	3.123943	50	0	56
30.0	3.123948	56	0	54
31.0	3.123952	51	0	45
32.0	3.123955	56	0	43
33.0	3.123957	40	0	40
34.0	3.123958	34	0	29
35.0	3.123959	23	0	19
36.0	3.123959	25	0	31
37.0	3.123959	27	0	30
38.0	3.12396	24	0	23
39.0	3.12396	19	0	23
40.0	3.12396	32	0	27
41.0	3.12396	25	0	21
42.0	3.12396	23	0	18
43.0	3.12396	19	0	21
44.0	3.12396	18	0	17
45.0	3.12396	18	0	19
46.0	3.12396	14	0	14
47.0	3.12396	15	0	8
48.0	3.12396	11	0	12
49.0	3.12396	17	0	18
50.0	3.12396	11	0	13
51.0	3.12396	13	0	10
52.0	3.12396	13	0	10
53.0	3.12396	5	0	7
54.0	3.12396	14	0	15
55.0	3.12396	10	0	11
56.0	3.12396	12	0	5
57.0	3.12396	5	0	9
58.0	3.12396	8	0	7
59.0	3.12396	7	0	4
60.0	3.12396	4	0	3
61.0	3.12396	6	0	10
62.0	3.12396	5	0	4
63.0	3.12396	4	0	7
64.0	3.12396	8	0	8
65.0	3.12396	7	0	5
66.0	3.12396	5	0	8
67.0	3.12396	5	0	6
68.0	3.12396	9	0	5
69.0	3.12396	5	0	4
70.0	3.12396	3	0	3
71.0	3.12396	4	0	7
72.0	3.12396	7	0	5
73.0	3.12396	6	0	3
74.0	3.12396	2	0	2
75.0	3.12396	3	0	2
76.0	3.12396	3	0	1
77.0	3.12396	4	0	5
78.0	3.12396	4	0	6
79.0	3.12396	2	0	7
80.0	3.12396	8	0	5
81.0	3.12396	5	0	4
82.0	3.12396	5	0	3
83.0	3.12396	5	0	1
84.0	3.12396	2	0	3
85.0	3.12396	1	0	0
86.0	3.12396	0	0	3
87.0	3.12396	0	0	2
88.0	3.12396	3	0	3
89.0	3.12396	4	0	0
90.0	3.12396	2	0	2
91.0	3.12396	2	0	1
92.0	3.12396	1	0	1
93.0	3.12396	0	0	1
94.0	3.12396	1	0	1
95.0	3.12396	1	0	1
96.0	3.12396	2	0	2
