## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-HDAC1-KO-RUNX3-rep2_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-HDAC1-KO-RUNX3-rep2_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-HDAC1-KO-RUNX3-rep2_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 15:58:58 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	15810251	0	4573378	0	2548657	1048819	0.161203	67632489

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.063089	11434596	0	12260296
2.0	1.904573	1512216	835670	862764
3.0	2.570646	228773	86081	84210
4.0	3.097874	44042	11031	18594
5.0	3.515199	13145	1599	8720
6.0	3.845531	6217	226	5270
7.0	4.107004	3819	35	3553
8.0	4.313972	2675	15	2499
9.0	4.477797	2071	3	2002
10.0	4.607472	1583	1	1536
11.0	4.710115	1372	2	1350
12.0	4.791363	1012	0	936
13.0	4.855673	919	0	903
14.0	4.906578	766	0	781
15.0	4.946872	676	0	628
16.0	4.978766	576	0	581
17.0	5.004012	536	0	503
18.0	5.023996	416	0	422
19.0	5.039813	379	0	364
20.0	5.052334	359	0	317
21.0	5.062244	277	0	302
22.0	5.070089	286	0	258
23.0	5.076298	249	0	255
24.0	5.081213	228	0	213
25.0	5.085103	213	0	205
26.0	5.088183	173	0	181
27.0	5.09062	178	0	186
28.0	5.09255	172	0	163
29.0	5.094077	162	0	156
30.0	5.095286	120	0	119
31.0	5.096243	119	0	120
32.0	5.097	113	0	115
33.0	5.0976	106	0	96
34.0	5.098074	99	0	79
35.0	5.09845	81	0	88
36.0	5.098747	78	0	81
37.0	5.098983	81	0	79
38.0	5.099169	88	0	102
39.0	5.099316	68	0	66
40.0	5.099433	68	0	58
41.0	5.099525	65	0	62
42.0	5.099599	64	0	62
43.0	5.099656	49	0	57
44.0	5.099702	53	0	51
45.0	5.099739	61	0	51
46.0	5.099767	48	0	41
47.0	5.09979	44	0	58
48.0	5.099808	46	0	44
49.0	5.099822	49	0	39
50.0	5.099834	44	0	34
51.0	5.099842	30	0	33
52.0	5.099849	31	0	26
53.0	5.099855	25	0	36
54.0	5.09986	36	0	31
55.0	5.099863	29	0	32
56.0	5.099866	30	0	30
57.0	5.099868	34	0	27
58.0	5.09987	25	0	24
59.0	5.099871	26	0	33
60.0	5.099872	25	0	25
61.0	5.099873	22	0	20
62.0	5.099874	32	0	26
63.0	5.099874	17	0	17
64.0	5.099875	20	0	18
65.0	5.099875	21	0	21
66.0	5.099875	11	0	13
67.0	5.099876	18	0	18
68.0	5.099876	17	0	14
69.0	5.099876	16	0	18
70.0	5.099876	18	0	19
71.0	5.099876	19	0	15
72.0	5.099876	14	0	12
73.0	5.099876	19	0	19
74.0	5.099876	10	0	15
75.0	5.099876	13	0	13
76.0	5.099876	17	0	7
77.0	5.099876	4	0	10
78.0	5.099876	8	0	5
79.0	5.099876	5	0	7
80.0	5.099876	13	0	5
81.0	5.099876	8	0	13
82.0	5.099876	9	0	10
83.0	5.099876	8	0	6
84.0	5.099876	11	0	15
85.0	5.099876	11	0	9
86.0	5.099876	7	0	7
87.0	5.099876	7	0	9
88.0	5.099876	8	0	7
89.0	5.099876	9	0	7
90.0	5.099876	9	0	8
91.0	5.099876	6	0	9
92.0	5.099876	9	0	4
93.0	5.099876	7	0	11
94.0	5.099876	8	0	5
95.0	5.099876	5	0	6
96.0	5.099876	7	0	9
97.0	5.099876	4	0	8
98.0	5.099876	13	0	8
99.0	5.099876	6	0	6
100.0	5.099876	6	0	9
101.0	0	5	0	5
102.0	0	6	0	3
103.0	0	4	0	6
104.0	0	8	0	6
105.0	0	7	0	5
106.0	0	4	0	2
107.0	0	1	0	2
108.0	0	2	0	5
109.0	0	6	0	2
110.0	0	4	0	4
111.0	0	3	0	6
112.0	0	5	0	5
113.0	0	7	0	4
114.0	0	5	0	2
115.0	0	4	0	10
116.0	0	6	0	6
117.0	0	5	0	3
118.0	0	6	0	3
119.0	0	2	0	3
120.0	0	1	0	0
121.0	0	3	0	3
122.0	0	1	0	2
123.0	0	3	0	5
124.0	0	2	0	2
125.0	0	4	0	6
126.0	0	6	0	0
127.0	0	1	0	3
128.0	0	4	0	0
129.0	0	2	0	4
130.0	0	3	0	3
132.0	0	1	0	2
133.0	0	2	0	5
134.0	0	4	0	2
135.0	0	4	0	2
137.0	0	1	0	0
138.0	0	0	0	1
139.0	0	2	0	3
141.0	0	2	0	3
142.0	0	4	0	4
143.0	0	3	0	0
144.0	0	1	0	0
145.0	0	0	0	2
146.0	0	2	0	5
147.0	0	1	0	0
148.0	0	1	0	5
149.0	0	4	0	3
150.0	0	4	0	1
151.0	0	2	0	1
152.0	0	1	0	2
153.0	0	1	0	1
154.0	0	2	0	2
155.0	0	2	0	1
156.0	0	2	0	0
157.0	0	1	0	1
159.0	0	1	0	2
160.0	0	0	0	2
161.0	0	2	0	0
162.0	0	1	0	2
164.0	0	1	0	1
165.0	0	1	0	1
166.0	0	1	0	4
167.0	0	4	0	2
168.0	0	2	0	1
169.0	0	0	0	2
170.0	0	1	0	0
171.0	0	2	0	0
172.0	0	2	0	1
173.0	0	0	0	1
174.0	0	0	0	3
175.0	0	3	0	0
176.0	0	1	0	0
177.0	0	1	0	2
178.0	0	1	0	2
179.0	0	2	0	1
180.0	0	2	0	2
181.0	0	1	0	1
182.0	0	0	0	1
183.0	0	1	0	1
184.0	0	1	0	1
185.0	0	1	0	0
186.0	0	1	0	0
187.0	0	0	0	1
188.0	0	1	0	1
189.0	0	2	0	0
191.0	0	0	0	1
192.0	0	1	0	2
193.0	0	2	0	0
194.0	0	0	0	2
196.0	0	2	0	2
198.0	0	1	0	0
199.0	0	1	0	2
201.0	0	2	0	1
202.0	0	1	0	2
203.0	0	1	0	1
204.0	0	0	0	1
205.0	0	1	0	1
206.0	0	1	0	3
207.0	0	1	0	0
208.0	0	2	0	0
209.0	0	2	0	0
210.0	0	0	0	1
212.0	0	0	0	1
214.0	0	1	0	0
217.0	0	1	0	1
219.0	0	1	0	0
