## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-WT-HDAC1-rep2_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-WT-HDAC1-rep2_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-WT-HDAC1-rep2_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 16:43:25 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	9371218	0	6602018	0	2156821	810629	0.230154	24283547

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.077677	5536085	0	6066402
2.0	1.810318	1302721	600167	977313
3.0	2.308391	293799	80460	146409
4.0	2.646997	63864	12827	20161
5.0	2.877193	13364	2143	2667
6.0	3.033688	2811	396	377
7.0	3.140078	634	62	103
8.0	3.212406	164	11	45
9.0	3.261577	53	2	24
10.0	3.295005	20	1	22
11.0	3.31773	18	2	14
12.0	3.333179	8	0	7
13.0	3.343682	9	0	8
14.0	3.350823	2	0	4
15.0	3.355677	8	0	5
16.0	3.358977	4	1	5
17.0	3.361221	2	0	2
18.0	3.362746	1	0	0
19.0	3.363783	1	0	0
20.0	3.364488	0	0	0
21.0	3.364967	0	0	0
22.0	3.365293	0	0	0
23.0	3.365514	0	0	0
24.0	3.365665	1	0	2
25.0	3.365767	2	0	1
26.0	3.365837	0	0	0
27.0	3.365884	1	0	1
28.0	3.365916	0	0	0
29.0	3.365938	0	0	0
30.0	3.365953	0	0	0
31.0	3.365963	0	0	0
32.0	3.36597	0	0	0
33.0	3.365974	0	0	0
34.0	3.365978	0	0	0
35.0	3.36598	0	0	0
36.0	3.365981	0	0	0
37.0	3.365982	0	0	0
38.0	3.365983	0	0	0
39.0	3.365983	0	0	0
40.0	3.365984	0	0	0
41.0	3.365984	0	0	0
42.0	3.365984	0	0	0
43.0	3.365984	0	0	0
44.0	3.365984	0	0	0
45.0	3.365984	0	0	0
46.0	3.365984	0	0	0
47.0	3.365984	0	0	0
48.0	3.365984	0	0	0
49.0	3.365984	0	0	0
50.0	3.365984	0	0	0
51.0	3.365984	0	0	0
52.0	3.365984	0	0	0
53.0	3.365984	0	0	1
54.0	3.365984	0	0	1
55.0	3.365984	1	0	0
56.0	3.365984	2	0	1
57.0	3.365984	0	0	0
58.0	3.365984	0	0	0
59.0	3.365984	0	0	0
60.0	3.365984	0	0	1
61.0	3.365984	1	0	0
62.0	3.365984	0	0	0
63.0	3.365984	0	0	1
64.0	3.365984	0	0	0
65.0	3.365984	1	0	0
66.0	3.365984	0	0	0
67.0	3.365984	0	0	0
68.0	3.365984	0	0	0
69.0	3.365984	0	0	0
70.0	3.365984	0	0	0
71.0	3.365984	0	0	0
72.0	3.365984	0	0	0
73.0	3.365984	0	0	0
74.0	3.365984	0	0	0
75.0	3.365984	0	0	0
76.0	3.365984	0	0	0
77.0	3.365984	0	0	0
78.0	3.365984	0	0	0
79.0	3.365984	0	0	0
80.0	3.365984	0	0	0
81.0	3.365984	0	0	0
82.0	3.365984	0	0	0
83.0	3.365984	0	0	0
84.0	3.365984	0	0	0
85.0	3.365984	0	0	0
86.0	3.365984	0	0	0
87.0	3.365984	0	0	0
88.0	3.365984	0	0	0
89.0	3.365984	0	0	0
90.0	3.365984	0	0	0
91.0	3.365984	0	0	0
92.0	3.365984	0	0	0
93.0	3.365984	0	0	0
94.0	3.365984	0	0	0
95.0	3.365984	0	0	0
96.0	3.365984	0	0	0
