## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/IgG_controls/CnR-20241114-CD8--Ly108--T-WT-IgG-rep3_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/IgG_controls/CnR-20241114-CD8--Ly108--T-WT-IgG-rep3_RmBlacklist_sorted_rmDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-WT-IgG-rep3_RmBlacklist_picard_rmDup.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 15:29:40 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	11808846	0	3159882	0	3462317	933628	0.293197	19599464

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.062717	5848441	0	6379457
2.0	1.644488	1794723	696149	1530266
3.0	1.96297	516203	91812	345653
4.0	2.137319	138145	13953	71013
5.0	2.232764	34844	2367	13850
6.0	2.285014	8775	401	2962
7.0	2.313617	2392	57	861
8.0	2.329276	755	12	384
9.0	2.337848	334	6	261
10.0	2.342541	222	3	176
11.0	2.34511	145	0	126
12.0	2.346516	122	0	126
13.0	2.347286	95	0	86
14.0	2.347708	59	0	48
15.0	2.347938	48	0	51
16.0	2.348065	39	0	39
17.0	2.348134	27	0	32
18.0	2.348172	30	0	25
19.0	2.348192	25	0	25
20.0	2.348204	21	0	17
21.0	2.34821	14	0	16
22.0	2.348213	20	0	16
23.0	2.348215	13	1	13
24.0	2.348216	12	0	9
25.0	2.348217	8	0	7
26.0	2.348217	11	0	7
27.0	2.348217	3	0	6
28.0	2.348217	6	0	6
29.0	2.348217	7	0	5
30.0	2.348217	5	0	5
31.0	2.348217	4	0	3
32.0	2.348217	5	0	3
33.0	2.348217	0	0	0
34.0	2.348217	0	0	0
35.0	2.348217	4	0	3
36.0	2.348217	1	0	2
37.0	2.348217	3	0	3
38.0	2.348217	1	0	2
39.0	2.348217	2	0	0
40.0	2.348217	0	0	1
41.0	2.348217	1	0	0
42.0	2.348217	1	0	2
43.0	2.348217	1	0	0
44.0	2.348217	0	0	0
45.0	2.348217	1	0	1
46.0	2.348217	0	0	1
47.0	2.348217	1	0	0
48.0	2.348217	0	0	0
49.0	2.348217	0	0	1
50.0	2.348217	1	0	0
51.0	2.348217	0	0	0
52.0	2.348217	0	0	0
53.0	2.348217	0	0	1
54.0	2.348217	0	0	0
55.0	2.348217	1	0	1
56.0	2.348217	1	0	0
57.0	2.348217	0	0	1
58.0	2.348217	1	0	0
59.0	2.348217	0	0	1
60.0	2.348217	1	0	0
61.0	2.348217	0	0	1
62.0	2.348217	1	0	0
63.0	2.348217	0	0	1
64.0	2.348217	1	0	0
65.0	2.348217	0	0	0
66.0	2.348217	0	0	0
67.0	2.348217	0	0	0
68.0	2.348217	0	0	0
69.0	2.348217	0	0	0
70.0	2.348217	0	0	0
71.0	2.348217	0	0	0
72.0	2.348217	0	0	0
73.0	2.348217	0	0	0
74.0	2.348217	0	0	0
75.0	2.348217	0	0	0
76.0	2.348217	0	0	0
77.0	2.348217	0	0	0
78.0	2.348217	0	0	0
79.0	2.348217	0	0	0
80.0	2.348217	0	0	0
81.0	2.348217	0	0	0
82.0	2.348217	0	0	0
83.0	2.348217	0	0	0
84.0	2.348217	0	0	0
85.0	2.348217	0	0	0
86.0	2.348217	0	0	0
87.0	2.348217	0	0	0
88.0	2.348217	0	0	0
89.0	2.348217	0	0	0
90.0	2.348217	0	0	0
91.0	2.348217	0	0	0
92.0	2.348217	0	0	0
93.0	2.348217	0	0	0
94.0	2.348217	0	0	0
95.0	2.348217	0	0	0
96.0	2.348217	0	0	0
97.0	2.348217	0	0	0
98.0	2.348217	0	0	0
99.0	2.348217	0	0	0
100.0	2.348217	0	0	0
101.0	0	0	0	1
104.0	0	1	0	0
109.0	0	0	0	1
111.0	0	0	0	1
115.0	0	1	0	1
116.0	0	1	0	0
117.0	0	1	0	0
121.0	0	0	0	1
127.0	0	1	0	0
152.0	0	0	0	1
174.0	0	1	0	0
545.0	0	0	0	1
553.0	0	0	0	1
554.0	0	1	0	0
561.0	0	1	0	0

