## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-WT-H3K27me3-rep1_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-WT-H3K27me3-rep1_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Tim3--T-WT-H3K27me3-rep1_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 18:17:12 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	17304956	0	1452850	0	1879895	1163190	0.108633	176352580

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.068587	13787210	0	14756194
2.0	2.037297	1431224	939763	626831
3.0	2.915465	176247	91135	36270
4.0	3.711554	24651	11179	4033
5.0	4.433236	4036	1550	788
6.0	5.087465	797	222	218
7.0	5.680545	189	42	76
8.0	6.218193	68	6	26
9.0	6.705588	26	2	20
10.0	7.147429	12	0	6
11.0	7.547972	6	0	8
12.0	7.911078	5	0	2
13.0	8.240246	1	0	0
14.0	8.538648	1	0	3
15.0	8.809159	1	0	0
16.0	9.054387	1	0	0
17.0	9.276694	0	0	0
18.0	9.478223	0	0	0
19.0	9.660916	0	0	0
20.0	9.826533	0	0	0
21.0	9.97667	0	0	0
22.0	10.112775	0	0	0
23.0	10.236159	0	0	0
24.0	10.34801	0	0	0
25.0	10.449407	0	0	0
26.0	10.541327	0	0	0
27.0	10.624655	0	0	0
28.0	10.700195	0	0	0
29.0	10.768675	0	0	0
30.0	10.830754	0	0	0
31.0	10.88703	0	0	0
32.0	10.938047	0	0	0
33.0	10.984296	0	0	0
34.0	11.026221	0	0	0
35.0	11.064228	0	0	0
36.0	11.098683	0	0	0
37.0	11.129917	0	0	0
38.0	11.158233	0	0	0
39.0	11.183901	0	0	0
40.0	11.20717	0	0	0
41.0	11.228265	0	0	0
42.0	11.247388	0	0	0
43.0	11.264723	0	0	0
44.0	11.280438	0	0	0
45.0	11.294685	0	0	0
46.0	11.3076	0	0	0
47.0	11.319307	0	0	0
48.0	11.329921	0	0	0
49.0	11.339542	0	0	0
50.0	11.348264	0	0	0
51.0	11.356171	0	0	0
52.0	11.363339	0	0	0
53.0	11.369837	0	0	0
54.0	11.375728	0	0	0
55.0	11.381068	0	0	0
56.0	11.385909	0	0	0
57.0	11.390297	0	0	0
58.0	11.394276	0	0	0
59.0	11.397882	0	0	0
60.0	11.401151	0	0	0
61.0	11.404115	0	0	0
62.0	11.406802	0	0	0
63.0	11.409238	0	0	0
64.0	11.411446	0	0	0
65.0	11.413447	0	0	0
66.0	11.415262	0	0	0
67.0	11.416907	0	0	0
68.0	11.418398	0	0	0
69.0	11.41975	0	0	0
70.0	11.420975	0	0	0
71.0	11.422086	0	0	0
72.0	11.423093	0	0	0
73.0	11.424006	0	0	0
74.0	11.424834	0	0	0
75.0	11.425584	0	0	0
76.0	11.426264	0	0	0
77.0	11.426881	0	0	0
78.0	11.42744	0	0	0
79.0	11.427947	0	0	0
80.0	11.428406	0	0	0
81.0	11.428822	0	0	0
82.0	11.4292	0	0	0
83.0	11.429542	0	0	0
84.0	11.429852	0	0	0
85.0	11.430133	0	0	0
86.0	11.430388	0	0	0
87.0	11.430619	0	0	0
88.0	11.430829	0	0	0
89.0	11.431019	0	0	0
90.0	11.431191	0	0	0
91.0	11.431347	0	0	0
92.0	11.431489	0	0	0
93.0	11.431617	0	0	0
94.0	11.431733	0	0	0
95.0	11.431839	0	0	0
96.0	11.431934	0	0	0
