## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-HDAC1-KO-H3K27ac-rep1_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-HDAC1-KO-H3K27ac-rep1_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-HDAC1-KO-H3K27ac-rep1_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 15:15:43 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	14232973	0	1411598	0	1819020	923888	0.127803	94453729

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.064327	10851587	0	11591913
2.0	1.979772	1346479	742332	758585
3.0	2.767162	181885	73278	55085
4.0	3.444409	27242	9386	5946
5.0	4.02692	4638	1363	1103
6.0	4.527948	940	224	334
7.0	4.95889	256	33	136
8.0	5.329551	103	8	71
9.0	5.648362	63	2	34
10.0	5.922577	30	0	22
11.0	6.158434	15	0	17
12.0	6.361299	7	0	5
13.0	6.535786	9	0	9
14.0	6.685865	5	0	0
15.0	6.814951	4	0	4
16.0	6.92598	1	0	0
17.0	7.021477	2	0	2
18.0	7.103616	1	0	2
19.0	7.174266	2	0	2
20.0	7.235032	2	0	2
21.0	7.287299	1	0	0
22.0	7.332254	1	0	2
23.0	7.37092	1	0	1
24.0	7.404178	1	0	0
25.0	7.432784	1	0	1
26.0	7.457388	1	0	1
27.0	7.478551	0	0	0
28.0	7.496753	0	0	0
29.0	7.512409	0	0	0
30.0	7.525875	0	0	0
31.0	7.537457	0	0	0
32.0	7.547419	0	0	0
33.0	7.555988	0	0	1
34.0	7.563358	1	0	0
35.0	7.569697	0	0	0
36.0	7.575149	0	0	0
37.0	7.579839	0	0	0
38.0	7.583873	0	0	0
39.0	7.587342	0	0	0
40.0	7.590326	0	0	0
41.0	7.592893	0	0	0
42.0	7.5951	0	0	0
43.0	7.596999	0	0	0
44.0	7.598632	0	0	0
45.0	7.600037	0	0	0
46.0	7.601245	0	0	0
47.0	7.602285	0	0	0
48.0	7.603178	0	0	0
49.0	7.603947	0	0	0
50.0	7.604609	0	0	0
51.0	7.605177	0	0	0
52.0	7.605667	0	0	0
53.0	7.606087	0	0	0
54.0	7.606449	0	0	0
55.0	7.606761	0	0	0
56.0	7.607028	0	0	0
57.0	7.607259	0	0	0
58.0	7.607457	0	0	0
59.0	7.607627	0	0	0
60.0	7.607774	0	0	0
61.0	7.6079	0	0	0
62.0	7.608008	0	0	0
63.0	7.608101	0	0	0
64.0	7.608181	0	0	0
65.0	7.60825	0	0	0
66.0	7.60831	0	0	0
67.0	7.608361	0	0	0
68.0	7.608405	0	0	0
69.0	7.608442	0	0	0
70.0	7.608475	0	0	0
71.0	7.608503	0	0	0
72.0	7.608527	0	0	0
73.0	7.608548	0	0	0
74.0	7.608565	0	0	0
75.0	7.608581	0	0	0
76.0	7.608594	0	0	0
77.0	7.608605	0	0	0
78.0	7.608615	0	0	0
79.0	7.608623	0	0	0
80.0	7.60863	0	0	0
81.0	7.608637	0	0	0
82.0	7.608642	0	0	0
83.0	7.608646	0	0	0
84.0	7.60865	0	0	0
85.0	7.608654	0	0	0
86.0	7.608657	0	0	0
87.0	7.608659	0	0	0
88.0	7.608661	0	0	0
89.0	7.608663	0	0	0
90.0	7.608665	0	0	0
91.0	7.608666	0	0	0
92.0	7.608667	0	0	0
93.0	7.608668	0	0	0
94.0	7.608669	0	0	0
95.0	7.60867	0	0	0
96.0	7.608671	0	0	0
97.0	7.608671	0	0	0
98.0	7.608672	0	0	0
99.0	7.608672	0	0	0
100.0	7.608672	0	0	0

