## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-WT-RUNX3-rep3_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-WT-RUNX3-rep3_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-WT-RUNX3-rep3_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 16:58:37 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	15868333	0	20465880	0	4287035	1049375	0.270163	28769487

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.053159	9836000	0	10622579
2.0	1.659826	1339314	786112	724491
3.0	2.009295	230317	97308	93049
4.0	2.210605	58116	15454	32507
5.0	2.326568	24193	2960	18912
6.0	2.393369	14304	770	12997
7.0	2.431849	10093	283	9660
8.0	2.454015	7616	140	7324
9.0	2.466784	6045	103	5796
10.0	2.474139	4992	53	4864
11.0	2.478376	4146	40	4126
12.0	2.480817	3719	27	3550
13.0	2.482223	3008	28	2942
14.0	2.483033	2726	13	2582
15.0	2.483499	2343	15	2312
16.0	2.483768	2076	9	1972
17.0	2.483923	1809	11	1855
18.0	2.484012	1720	5	1684
19.0	2.484063	1502	2	1419
20.0	2.484093	1377	7	1332
21.0	2.48411	1214	4	1238
22.0	2.48412	1190	3	1119
23.0	2.484126	1038	0	1029
24.0	2.484129	927	2	940
25.0	2.484131	902	1	874
26.0	2.484132	831	0	822
27.0	2.484132	805	2	756
28.0	2.484133	689	2	639
29.0	2.484133	628	0	668
30.0	2.484133	617	1	576
31.0	2.484133	566	2	550
32.0	2.484133	505	0	494
33.0	2.484133	504	1	501
34.0	2.484133	476	0	479
35.0	2.484133	465	0	453
36.0	2.484133	443	0	430
37.0	2.484133	416	0	408
38.0	2.484133	374	0	343
39.0	2.484133	355	1	357
40.0	2.484133	345	1	342
41.0	2.484133	319	1	314
42.0	2.484133	343	2	338
43.0	2.484133	286	0	287
44.0	2.484133	308	0	271
45.0	2.484133	290	0	290
46.0	2.484133	249	0	253
47.0	2.484133	253	0	257
48.0	2.484133	243	0	217
49.0	2.484133	213	0	238
50.0	2.484133	235	0	231
51.0	2.484133	223	0	223
52.0	2.484133	220	0	208
53.0	2.484133	208	0	186
54.0	2.484133	217	0	213
55.0	2.484133	167	0	174
56.0	2.484133	195	0	180
57.0	2.484133	154	0	156
58.0	2.484133	176	0	178
59.0	2.484133	159	0	173
60.0	2.484133	162	0	158
61.0	2.484133	154	0	145
62.0	2.484133	159	0	147
63.0	2.484133	137	0	131
64.0	2.484133	152	0	149
65.0	2.484133	150	0	120
66.0	2.484133	121	0	117
67.0	2.484133	112	0	124
68.0	2.484133	124	0	126
69.0	2.484133	115	0	127
70.0	2.484133	110	0	104
71.0	2.484133	125	0	116
72.0	2.484133	105	0	100
73.0	2.484133	96	0	87
74.0	2.484133	98	0	106
75.0	2.484133	106	0	92
76.0	2.484133	82	0	81
77.0	2.484133	87	0	72
78.0	2.484133	94	0	103
79.0	2.484133	91	0	101
80.0	2.484133	77	0	77
81.0	2.484133	76	0	71
82.0	2.484133	81	0	52
83.0	2.484133	69	0	77
84.0	2.484133	51	0	71
85.0	2.484133	74	0	72
86.0	2.484133	61	0	57
87.0	2.484133	80	0	66
88.0	2.484133	60	0	71
89.0	2.484133	60	0	76
90.0	2.484133	83	0	74
91.0	2.484133	73	0	53
92.0	2.484133	62	0	55
93.0	2.484133	53	0	51
94.0	2.484133	50	0	62
95.0	2.484133	59	0	60
96.0	2.484133	47	0	45
97.0	2.484133	59	0	52
98.0	2.484133	44	0	56
99.0	2.484133	56	0	46
100.0	2.484133	46	0	53
101.0	0	49	0	51
102.0	0	56	0	41
103.0	0	56	0	56
104.0	0	39	0	31
105.0	0	35	0	40
106.0	0	43	0	48
107.0	0	41	0	28
108.0	0	45	0	36
109.0	0	31	0	35
110.0	0	35	0	34
111.0	0	33	0	40
112.0	0	36	0	41
113.0	0	36	0	38
114.0	0	50	0	50
115.0	0	37	0	40
116.0	0	33	0	39
117.0	0	45	0	42
118.0	0	40	0	34
119.0	0	37	0	26
120.0	0	32	0	33
121.0	0	29	0	29
122.0	0	33	0	38
123.0	0	38	0	37
124.0	0	40	0	36
125.0	0	46	0	28
126.0	0	23	0	26
127.0	0	23	0	31
128.0	0	27	0	23
129.0	0	28	0	32
130.0	0	30	0	26
131.0	0	33	0	30
132.0	0	27	0	29
133.0	0	28	0	36
134.0	0	26	0	22
135.0	0	28	0	21
136.0	0	30	0	28
137.0	0	29	0	20
138.0	0	15	0	22
139.0	0	30	0	25
140.0	0	20	0	16
141.0	0	13	0	21
142.0	0	19	0	19
143.0	0	23	0	26
144.0	0	27	0	28
145.0	0	22	0	26
146.0	0	16	0	19
147.0	0	31	0	18
148.0	0	14	0	21
149.0	0	21	0	21
150.0	0	22	0	22
151.0	0	21	0	17
152.0	0	21	0	12
153.0	0	24	0	21
154.0	0	22	0	23
155.0	0	17	0	19
156.0	0	22	0	27
157.0	0	11	0	16
158.0	0	24	0	10
159.0	0	18	0	20
160.0	0	14	0	23
161.0	0	12	0	13
162.0	0	23	0	26
163.0	0	18	0	18
164.0	0	16	0	7
165.0	0	15	0	16
166.0	0	15	0	18
167.0	0	25	0	14
168.0	0	12	0	14
169.0	0	15	0	17
170.0	0	11	0	12
171.0	0	20	0	18
172.0	0	19	0	9
173.0	0	14	0	18
174.0	0	18	0	16
175.0	0	11	0	12
176.0	0	11	0	16
177.0	0	15	0	14
178.0	0	8	0	14
179.0	0	14	0	13
180.0	0	16	0	10
181.0	0	13	0	13
182.0	0	15	0	13
183.0	0	14	0	11
184.0	0	12	0	18
185.0	0	14	0	7
186.0	0	8	0	11
187.0	0	15	0	9
188.0	0	11	0	14
189.0	0	9	0	9
190.0	0	10	0	4
191.0	0	7	0	12
192.0	0	11	0	12
193.0	0	5	0	11
194.0	0	11	0	10
195.0	0	13	0	9
196.0	0	11	0	13
197.0	0	17	0	10
198.0	0	8	0	10
199.0	0	12	0	7
200.0	0	10	0	11
201.0	0	7	0	10
202.0	0	10	0	14
203.0	0	8	0	12
204.0	0	8	0	10
205.0	0	7	0	8
206.0	0	16	0	9
207.0	0	8	0	8
208.0	0	14	0	13
209.0	0	10	0	5
210.0	0	8	0	12
211.0	0	9	0	13
212.0	0	9	0	11
213.0	0	16	0	6
214.0	0	8	0	7
215.0	0	10	0	16
216.0	0	8	0	13
217.0	0	9	0	8
218.0	0	11	0	9
219.0	0	10	0	11
220.0	0	10	0	8
221.0	0	10	0	4
222.0	0	9	0	8
223.0	0	5	0	6
224.0	0	4	0	10
225.0	0	6	0	7
226.0	0	7	0	7
227.0	0	12	0	5
228.0	0	4	0	6
229.0	0	10	0	8
230.0	0	8	0	10
