## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-WT-H3K27ac-rep1_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-WT-H3K27ac-rep1_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-WT-H3K27ac-rep1_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 16:09:07 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	16204516	0	2288610	0	2224783	1043251	0.137294	92151416

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.062948	12079985	0	12899102
2.0	1.954492	1626484	840767	992043
3.0	2.702271	230507	82099	78315
4.0	3.329469	34478	10268	7566
5.0	3.855529	5720	1489	1181
6.0	4.29676	1171	250	375
7.0	4.66684	320	39	140
8.0	4.977244	108	6	82
9.0	5.237595	77	0	57
10.0	5.455963	34	0	36
11.0	5.639118	35	0	26
12.0	5.792739	17	0	14
13.0	5.921588	12	0	12
14.0	6.02966	10	0	9
15.0	6.120305	7	0	8
16.0	6.196333	3	0	4
17.0	6.260101	8	0	9
18.0	6.313587	4	0	2
19.0	6.358447	3	0	2
20.0	6.396074	1	0	1
21.0	6.427633	2	0	2
22.0	6.454104	1	0	2
23.0	6.476305	1	0	0
24.0	6.494927	0	0	0
25.0	6.510546	2	0	3
26.0	6.523646	1	0	0
27.0	6.534634	0	0	1
28.0	6.54385	0	0	0
29.0	6.55158	2	0	1
30.0	6.558064	0	0	0
31.0	6.563501	0	0	0
32.0	6.568063	0	0	0
33.0	6.571888	0	0	0
34.0	6.575097	0	0	0
35.0	6.577788	0	0	0
36.0	6.580045	0	0	1
37.0	6.581939	0	0	0
38.0	6.583527	1	0	0
39.0	6.584859	0	0	0
40.0	6.585976	0	0	0
41.0	6.586913	0	0	0
42.0	6.587699	0	0	0
43.0	6.588358	0	0	0
44.0	6.588911	0	0	0
45.0	6.589374	0	0	0
46.0	6.589763	0	0	1
47.0	6.59009	1	0	0
48.0	6.590363	0	0	0
49.0	6.590593	0	0	0
50.0	6.590785	0	0	0
51.0	6.590947	0	0	0
52.0	6.591082	0	0	0
53.0	6.591196	0	0	0
54.0	6.591291	0	0	0
55.0	6.591371	0	0	0
56.0	6.591438	0	0	0
57.0	6.591494	0	0	0
58.0	6.591541	0	0	0
59.0	6.591581	0	0	0
60.0	6.591614	0	0	0
61.0	6.591642	0	0	0
62.0	6.591665	0	0	0
63.0	6.591685	0	0	0
64.0	6.591701	0	0	0
65.0	6.591715	0	0	0
66.0	6.591726	0	0	0
67.0	6.591736	0	0	0
68.0	6.591744	0	0	0
69.0	6.591751	0	0	0
70.0	6.591757	0	0	0
71.0	6.591762	0	0	0
72.0	6.591766	0	0	0
73.0	6.591769	0	0	0
74.0	6.591772	0	0	0
75.0	6.591774	0	0	0
76.0	6.591776	0	0	0
77.0	6.591778	0	0	0
78.0	6.591779	0	0	0
79.0	6.59178	0	0	0
80.0	6.591781	0	0	0
81.0	6.591782	0	0	0
82.0	6.591783	0	0	0
83.0	6.591784	0	0	0
84.0	6.591784	0	0	0
85.0	6.591784	0	0	0
86.0	6.591785	0	0	0
87.0	6.591785	0	0	0
88.0	6.591785	0	0	0
89.0	6.591786	0	0	0
90.0	6.591786	0	0	0
91.0	6.591786	0	0	0
92.0	6.591786	0	0	0
93.0	6.591786	0	0	0
94.0	6.591786	0	0	0
95.0	6.591786	0	0	0
96.0	6.591786	0	0	0
97.0	6.591786	0	0	0
98.0	6.591786	0	0	0
99.0	6.591786	0	0	0
100.0	6.591786	0	0	0

