## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/IgG_controls/CnR-20241114-CD8--Tim3--T-HDAC1-KO-IgG-rep1_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/IgG_controls/CnR-20241114-CD8--Tim3--T-HDAC1-KO-IgG-rep1_RmBlacklist_sorted_rmDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Tim3--T-HDAC1-KO-IgG-rep1_RmBlacklist_picard_rmDup.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 15:33:03 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	12531944	0	3780374	0	5625131	850711	0.448863	10050229

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.036938	3659815	0	3952320
2.0	1.334939	1802662	611574	1767751
3.0	1.420581	856175	89255	758363
4.0	1.445193	364733	15191	286945
5.0	1.452266	143105	2860	97590
6.0	1.454298	52268	574	30016
7.0	1.454883	17863	100	8808
8.0	1.45505	5913	17	2531
9.0	1.455099	1989	2	813
10.0	1.455113	682	1	284
11.0	1.455117	282	0	145
12.0	1.455118	115	0	95
13.0	1.455118	91	0	60
14.0	1.455118	51	0	43
15.0	1.455118	43	0	39
16.0	1.455118	30	0	25
17.0	1.455118	25	0	28
18.0	1.455118	21	0	22
19.0	1.455118	29	0	20
20.0	1.455118	14	0	12
21.0	1.455118	10	0	11
22.0	1.455118	12	0	10
23.0	1.455118	5	0	6
24.0	1.455118	4	0	6
25.0	1.455118	7	0	3
26.0	1.455118	7	0	15
27.0	1.455118	11	0	7
28.0	1.455118	7	0	6
29.0	1.455118	6	0	4
30.0	1.455118	5	0	7
31.0	1.455118	4	0	5
32.0	1.455118	5	0	3
33.0	1.455118	2	0	2
34.0	1.455118	4	0	3
35.0	1.455118	2	0	0
36.0	1.455118	1	0	0
37.0	1.455118	0	0	1
38.0	1.455118	1	0	2
39.0	1.455118	3	0	2
40.0	1.455118	1	0	0
41.0	1.455118	0	0	0
42.0	1.455118	1	0	1
43.0	1.455118	0	0	3
44.0	1.455118	2	0	1
45.0	1.455118	0	0	0
46.0	1.455118	2	0	0
47.0	1.455118	0	0	1
48.0	1.455118	0	0	0
49.0	1.455118	0	0	0
50.0	1.455118	1	0	0
51.0	1.455118	0	0	0
52.0	1.455118	0	0	0
53.0	1.455118	0	0	0
54.0	1.455118	0	0	0
55.0	1.455118	1	0	1
56.0	1.455118	0	0	0
57.0	1.455118	0	0	0
58.0	1.455118	0	0	0
59.0	1.455118	0	0	0
60.0	1.455118	0	0	0
61.0	1.455118	0	0	0
62.0	1.455118	0	0	0
63.0	1.455118	0	0	0
64.0	1.455118	0	0	0
65.0	1.455118	0	0	0
66.0	1.455118	0	0	0
67.0	1.455118	0	0	0
68.0	1.455118	0	0	0
69.0	1.455118	0	0	0
70.0	1.455118	0	0	0
71.0	1.455118	0	0	0
72.0	1.455118	0	0	0
73.0	1.455118	0	0	0
74.0	1.455118	0	0	0
75.0	1.455118	0	0	0
76.0	1.455118	0	0	0
77.0	1.455118	0	0	0
78.0	1.455118	0	0	0
79.0	1.455118	0	0	0
80.0	1.455118	0	0	0
81.0	1.455118	0	0	0
82.0	1.455118	0	0	0
83.0	1.455118	0	0	0
84.0	1.455118	0	0	0
85.0	1.455118	0	0	0
86.0	1.455118	0	0	0
87.0	1.455118	0	0	0
88.0	1.455118	0	0	0
89.0	1.455118	0	0	0
90.0	1.455118	0	0	0
91.0	1.455118	0	0	0
92.0	1.455118	0	0	0
93.0	1.455118	0	0	0
94.0	1.455118	0	0	0
95.0	1.455118	0	0	0
96.0	1.455118	0	0	0
97.0	1.455118	0	0	0
98.0	1.455118	0	0	0
99.0	1.455118	0	0	0
100.0	1.455118	0	0	0
114.0	0	0	0	1
116.0	0	1	0	0
118.0	0	0	0	1
121.0	0	1	0	0

