## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/IgG_controls/CnR-20241114-CD8--Tim3--T-HDAC1-KO-IgG-rep3_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/IgG_controls/CnR-20241114-CD8--Tim3--T-HDAC1-KO-IgG-rep3_RmBlacklist_sorted_rmDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Tim3--T-HDAC1-KO-IgG-rep3_RmBlacklist_picard_rmDup.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 15:40:05 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	17652676	0	4102274	0	3095364	1204114	0.175348	65933234

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.063868	12088799	0	12971634
2.0	1.877844	2029273	940124	1397656
3.0	2.500625	348970	104542	151294
4.0	2.977121	62876	14564	19943
5.0	3.341693	13269	2202	5090
6.0	3.620631	4206	377	2550
7.0	3.834049	2093	71	1715
8.0	3.997337	1297	10	1164
9.0	4.12227	948	2	884
10.0	4.217858	703	1	683
11.0	4.290993	538	0	524
12.0	4.34695	470	0	430
13.0	4.389763	377	0	342
14.0	4.422519	264	0	278
15.0	4.447582	236	0	222
16.0	4.466757	210	0	209
17.0	4.481428	179	0	163
18.0	4.492654	154	0	144
19.0	4.501242	128	0	126
20.0	4.507813	140	0	120
21.0	4.512841	101	0	103
22.0	4.516688	76	0	67
23.0	4.519631	68	0	65
24.0	4.521883	65	0	65
25.0	4.523606	51	0	56
26.0	4.524924	62	0	66
27.0	4.525932	57	0	46
28.0	4.526704	48	0	46
29.0	4.527294	34	0	38
30.0	4.527746	41	0	30
31.0	4.528092	31	0	32
32.0	4.528356	27	0	33
33.0	4.528559	33	0	32
34.0	4.528713	33	0	19
35.0	4.528832	24	0	23
36.0	4.528922	10	0	11
37.0	4.528992	17	0	13
38.0	4.529045	12	0	15
39.0	4.529085	15	0	16
40.0	4.529116	11	0	7
41.0	4.52914	12	0	12
42.0	4.529158	13	0	19
43.0	4.529172	9	0	6
44.0	4.529183	6	0	8
45.0	4.529191	9	0	8
46.0	4.529197	13	0	11
47.0	4.529202	7	0	5
48.0	4.529206	7	0	2
49.0	4.529209	4	0	5
50.0	4.529211	7	0	7
51.0	4.529212	2	0	2
52.0	4.529214	6	0	8
53.0	4.529215	4	0	5
54.0	4.529215	4	0	4
55.0	4.529216	7	0	9
56.0	4.529216	4	0	3
57.0	4.529217	6	0	5
58.0	4.529217	7	0	4
59.0	4.529217	5	0	5
60.0	4.529217	0	0	2
61.0	4.529217	2	0	4
62.0	4.529217	4	0	4
63.0	4.529217	6	0	3
64.0	4.529217	4	0	2
65.0	4.529217	2	0	3
66.0	4.529218	2	0	2
67.0	4.529218	2	0	2
68.0	4.529218	3	0	0
69.0	4.529218	0	0	3
70.0	4.529218	2	0	1
71.0	4.529218	3	0	0
72.0	4.529218	0	0	3
73.0	4.529218	3	0	1
74.0	4.529218	0	0	3
75.0	4.529218	2	0	2
76.0	4.529218	4	0	1
77.0	4.529218	0	0	0
78.0	4.529218	0	0	0
79.0	4.529218	0	0	0
80.0	4.529218	1	0	1
81.0	4.529218	0	0	1
82.0	4.529218	0	0	0
83.0	4.529218	3	0	3
84.0	4.529218	0	0	1
85.0	4.529218	2	0	2
86.0	4.529218	3	0	1
87.0	4.529218	1	0	1
88.0	4.529218	2	0	2
89.0	4.529218	0	0	0
90.0	4.529218	1	0	0
91.0	4.529218	0	0	1
92.0	4.529218	0	0	0
93.0	4.529218	1	0	0
94.0	4.529218	0	0	0
95.0	4.529218	0	0	0
96.0	4.529218	0	0	1
97.0	4.529218	0	0	0
98.0	4.529218	0	0	0
99.0	4.529218	0	0	0
100.0	4.529218	1	0	1
103.0	0	2	0	1
104.0	0	2	0	3
105.0	0	0	0	2
108.0	0	1	0	0
109.0	0	1	0	0
110.0	0	1	0	1
111.0	0	0	0	1
112.0	0	1	0	0
113.0	0	0	0	1
114.0	0	0	0	1
115.0	0	1	0	0
116.0	0	2	0	0
119.0	0	0	0	2
122.0	0	1	0	0
125.0	0	1	0	0
132.0	0	0	0	1
133.0	0	1	0	2
136.0	0	1	0	0
137.0	0	1	0	1
140.0	0	0	0	1
141.0	0	1	0	0
143.0	0	1	0	0
146.0	0	0	0	1
149.0	0	1	0	0
166.0	0	0	0	1
168.0	0	1	0	0
219.0	0	0	0	1
221.0	0	1	0	0
225.0	0	0	0	1
233.0	0	1	0	0

