## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-WT-H3K27ac-rep2_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Tim3--T-WT-H3K27ac-rep2_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Tim3--T-WT-H3K27ac-rep2_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 18:09:56 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	10489716	0	1463620	0	1289851	738238	0.122963	82911775

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.071024	8080622	0	8679272
2.0	2.014767	971884	586360	490581
3.0	2.846355	126032	60592	27447
4.0	3.579116	17556	8172	1683
5.0	4.224796	2569	1243	150
6.0	4.793743	416	186	35
7.0	5.295077	82	33	13
8.0	5.736831	20	10	5
9.0	6.126087	13	1	9
10.0	6.469084	3	0	4
11.0	6.771319	1	0	2
12.0	7.037636	6	0	3
13.0	7.272304	1	0	1
14.0	7.479084	1	0	1
15.0	7.66129	0	0	0
16.0	7.821842	1	0	1
17.0	7.963315	0	0	0
18.0	8.087974	0	0	0
19.0	8.197819	0	0	0
20.0	8.29461	0	0	0
21.0	8.379899	0	0	0
22.0	8.455052	0	0	0
23.0	8.521273	0	0	0
24.0	8.579625	0	0	0
25.0	8.631042	0	0	0
26.0	8.676349	0	0	0
27.0	8.716271	0	0	0
28.0	8.751449	0	0	0
29.0	8.782447	0	0	0
30.0	8.80976	0	0	0
31.0	8.833828	0	0	0
32.0	8.855036	0	0	0
33.0	8.873723	0	0	0
34.0	8.890189	0	0	0
35.0	8.904699	0	0	0
36.0	8.917484	0	0	0
37.0	8.92875	0	0	0
38.0	8.938677	0	0	0
39.0	8.947424	0	0	0
40.0	8.955132	0	0	0
41.0	8.961923	0	0	0
42.0	8.967908	0	0	0
43.0	8.973181	0	0	0
44.0	8.977828	0	0	0
45.0	8.981923	0	0	0
46.0	8.98553	0	0	0
47.0	8.98871	0	0	0
48.0	8.991511	0	0	0
49.0	8.993979	0	0	0
50.0	8.996154	0	0	0
51.0	8.998071	0	0	0
52.0	8.99976	0	0	0
53.0	9.001248	0	0	0
54.0	9.002559	0	0	0
55.0	9.003715	0	0	0
56.0	9.004733	0	0	0
57.0	9.00563	0	0	0
58.0	9.00642	0	0	0
59.0	9.007117	0	0	0
60.0	9.007731	0	0	0
61.0	9.008272	0	0	0
62.0	9.008748	0	0	0
63.0	9.009168	0	0	0
64.0	9.009538	0	0	0
65.0	9.009864	0	0	0
66.0	9.010151	0	0	0
67.0	9.010405	0	0	0
68.0	9.010628	0	0	0
69.0	9.010824	0	0	0
70.0	9.010997	0	0	0
71.0	9.01115	0	0	0
72.0	9.011285	0	0	0
73.0	9.011403	0	0	0
74.0	9.011507	0	0	0
75.0	9.011599	0	0	0
76.0	9.011681	0	0	0
77.0	9.011752	0	0	0
78.0	9.011815	0	0	0
79.0	9.01187	0	0	0
80.0	9.011919	0	0	0
81.0	9.011962	0	0	0
82.0	9.012	0	0	0
83.0	9.012034	0	0	0
84.0	9.012063	0	0	0
85.0	9.012089	0	0	0
86.0	9.012112	0	0	0
87.0	9.012132	0	0	0
88.0	9.01215	0	0	0
89.0	9.012166	0	0	0
90.0	9.012179	0	0	0
91.0	9.012192	0	0	0
92.0	9.012202	0	0	0
93.0	9.012212	0	0	0
94.0	9.01222	0	0	0
95.0	9.012227	0	0	0
96.0	9.012234	0	0	0
